array1,array2,array3
0.0,0.0,0.0
0.001,1.971242087197407e-19,7.107384516977349e-21
0.002,3.9937307043211737e-19,1.4266057343753448e-20
0.003,6.122660536560447e-19,2.153005873179825e-20
0.004,8.421763401060874e-19,2.8959533244862736e-20
0.005,1.096936319625246e-18,3.6625060928284786e-20
0.006,1.386717567039382e-18,4.461427111005055e-20
0.007,1.7254084132307009e-18,5.3042679391911693e-20
0.008,2.1329124418875658e-18,6.207316272280221e-20
0.009,2.6392339287813645e-18,7.195295654677573e-20
0.01,3.2922727589113484e-18,8.309023483917374e-20
0.011,4.174039691481569e-18,9.623181478890121e-20
0.012,5.438398701570387e-18,1.1295315845369251e-19
0.013,7.413689306853334e-18,1.374725900260319e-19
0.014,1.0955016246649653e-17,1.8429652581275826e-19
0.015,1.9237715159576877e-17,3.3378510481160576e-19
0.016,5.3701302342814746e-17,1.2351104115528789e-18
0.017,1.2421194840910929e-16,8.059350480570723e-18
0.018,1.6652111417818225e-16,2.22041355528973e-17
0.019,1.9343764592195542e-16,3.6103773912125863e-17
0.02,2.1296766569495255e-16,3.110482557681558e-17
0.021,2.226836258114202e-16,3.982964587562431e-17
0.022,2.2850242184840244e-16,4.644850495010855e-17
0.023,2.1920638074249854e-16,5.95829215805512e-17
0.024,2.0474817224178863e-16,7.084154691978319e-17
0.025,1.9713629693573774e-16,8.560829574062158e-17
0.026,1.910897582019548e-16,9.618482120660465e-17
0.027,1.8345753545522922e-16,1.036491715798018e-16
0.028,1.7707555957901557e-16,1.1545476437360277e-16
0.029,1.720745580940791e-16,1.1563888737325657e-16
0.03,1.649830468752569e-16,1.4845073425065266e-16
0.031,1.5723610476768976e-16,1.2579129384025605e-16
0.032,1.5237269560468437e-16,1.4389640848869842e-16
0.033,1.4677820885815684e-16,1.466462755227265e-16
0.034,1.4185208209006498e-16,1.3612965717931798e-16
0.035,1.349910659951261e-16,1.3633343742188252e-16
0.036,1.3219788698334923e-16,1.4561793663118505e-16
0.037,1.2562211458082285e-16,1.542197214131989e-16
0.038,1.1862188789345424e-16,1.574890777090703e-16
0.039,1.176566149464715e-16,1.6021895040257116e-16
0.04,1.0411871058314787e-16,1.8557137810069105e-16
