array1,array2,array3
0.0,126.72579895941641,560.6002434702456
0.00025,-81.75948391479508,488.2556953858597
0.0005,-423.21098621572884,369.0055850365891
0.00075,-668.4920533841846,278.08706662578044
0.001,-813.5999849528904,213.76968396490253
0.00125,-890.9154591931391,168.31447519479747
0.0015,-922.6463302515508,134.63994878277043
0.00175,-921.0101569177865,107.75868942951105
0.002,-888.320705091654,85.47402003006302
0.00225,-817.1345451557402,66.89035001196083
0.0025,-692.9321594737621,52.316497908665916
0.00275,-517.443731791896,41.07407483778984
0.003,-349.88551496343337,32.89836879103668
0.00325,-237.35837796790474,27.21175602254416
0.0035,-169.65163324858887,23.200192967568398
0.00375,-127.77532856534992,20.246491443580553
0.004,-100.3613469703158,17.98101722492108
0.00425,-81.43807460250994,16.19092007759038
0.0045,-67.79088520099285,14.744503140368098
0.00475,-57.593774608995496,13.554961131395457
0.005,-49.752041264531066,12.56269658572842
0.00525,-43.577293438243345,11.726085871293316
0.0055,-38.61853598788016,11.014621896553738
0.00575,-34.569791072886176,10.403092949771217
0.006,-31.217161436516147,9.87249696654516
0.00625,-28.407213261472528,9.41017720594032
0.0065,-26.02739247117698,9.004447442475536
0.00675,-23.99350039516994,8.646906813896361
0.007,-22.241455110488932,8.329419642365995
0.00725,-20.721734957148556,8.04659583222746
0.0075,-19.395546809218466,7.794032447713538
0.00775,-18.232130668747452,7.56743333100224
0.008,-17.20682940569857,7.363455052019522
0.00825,-16.299683956148943,7.179382074548994
0.0085,-15.4943958803833,7.012954564869287
0.00875,-14.777550968520165,6.86243705347141
0.009,-14.138031136358087,6.725492694544947
0.00925,-13.566564010995066,6.600723033813741
0.0095,-13.055374492352774,6.48700919870591
0.00975,-12.597912739934909,6.383063656136622
0.01,-12.188640076219869,6.288325875706041
0.01025,-11.822859245266207,6.202086703485049
0.0105,-11.496578985737624,6.123572608995987
0.01075,-11.206405413697667,6.052229099243399
0.011,-10.949454558854391,5.987613940143586
0.01125,-10.723281760301113,5.928628074901785
0.0115,-10.52582464333079,5.874814696794663
0.01175,-10.355357164725888,5.82589468550393
0.012,-10.210452798709463,5.782335558371368
0.01225,-10.089955388673758,5.743926423399651
0.0125,-9.992956546645967,5.709990749369007
0.01275,-9.918778769661891,5.679867452399306
0.013,-9.86696367983215,5.653520732826018
0.01325,-9.837264998546637,5.630981747155535
0.0135,-9.829646047735817,5.612108159413815
0.01375,-9.844281743438199,5.596493251250521
0.014,-9.88156521940848,5.584232472165538
0.01425,-9.942119401576608,5.575033239478393
0.0145,-10.026814059329809,5.568980624807469
0.01475,-10.136789100446114,5.566174661249312
0.015,-10.273485170106172,5.566507293715214
0.01525,-10.438682983019657,5.570183413262399
0.0155,-10.634553291293335,5.577688438856054
0.01575,-10.863720010497396,5.588937175430013
0.016,-11.129339850251775,5.603953676856249
0.01625,-11.435202905763802,5.623507496225744
0.0165,-11.78586018165898,5.647546084038156
0.01675,-12.18678611245885,5.676546517273061
0.017,-12.644587071990525,5.711501473689614
0.01725,-13.167271012875599,5.752591649541642
0.0175,-13.764599336001602,5.800491114949592
0.01775,-14.448550771560761,5.856389215061537
0.018,-15.233939897610316,5.921235778898134
0.01825,-16.139252241575967,5.996580167857242
0.0185,-17.18778749289282,6.084386723097178
0.01875,-18.409248541424443,6.187268728459963
0.019,-19.84198770814927,6.309405166522166
0.01925,-21.53624173642841,6.457272921388747
0.0195,-23.558888335429625,6.634025949112891
0.01975,-26.000603482658867,6.847404094713874
0.02,-28.986913759708212,7.108106757517355
0.02025,-32.69576793151069,7.432058173306956
0.0205,-37.38640731455677,7.842214895647456
0.02075,-43.448598703300156,8.372701948818882
0.021,-51.490196061478095,9.077653206125698
0.02125,-62.500362133144286,10.045890908600406
0.0215,-78.16968496976278,11.43016200302041
0.02175,-101.54988093398214,13.509207157772241
0.022,-138.45412462774533,16.819025829227147
0.02225,-200.23920791755728,22.401505770078497
0.0225,-306.4830515982636,31.99856610970072
0.02275,-465.98100101072646,45.946528485950736
0.023,-599.1689910411382,56.025705175191106
0.02325,-610.0746671175145,56.064867239863226
0.0235,-550.1390329717968,51.26732322494685
0.02375,-481.19103594703034,44.67872810398076
0.024,-422.5368707920163,41.270711300088614
0.02425,-376.913158474433,35.11287658134489
0.0245,-344.1684487774138,30.153115701538287
0.02475,-321.90388744645486,31.917473803123798
0.025,-307.4818153891067,32.025614184943414
0.02525,-296.4316787004434,34.46740480050536
0.0255,-288.0187746066494,32.946901275593014
0.02575,-281.137239863829,37.019936367343206
0.026,-274.30667598276057,37.92159647839858
0.02625,-269.86472896291957,41.87228651255571
0.0265,-264.5499465596394,40.81570762553655
0.02675,-258.2283594686212,46.160522984895216
0.027,-254.7515643630534,48.21177280957783
0.02725,-252.88722160756217,44.5267383610768
0.0275,-246.74617729114266,43.263820298330394
0.02775,-243.15692758831815,43.727839195290755
0.028,-241.77074099126423,52.053044674907156
0.02825,-235.95547478276967,57.45450831686211
0.0285,-232.0902806219589,52.15922692427018
0.02875,-231.00978747300098,52.02980707311952
0.029,-228.14758079833962,59.30859148652156
0.02925,-222.95905171772165,53.35661173531311
0.0295,-218.6318383446893,78.28020178502437
0.02975,-216.2461172210686,58.51873311451543
0.03,-212.76232926534536,66.22902120123342
0.03025,-211.19111841607094,69.38851806806655
0.0305,-207.97270964847374,70.64515607451615
0.03075,-205.55736204137935,73.89210651922372
0.031,-203.8752068361569,52.98297586020911
0.03125,-197.02483533792937,64.13222954884017
0.0315,-193.67235801952688,48.99536439126747
0.03175,-193.5585889878903,64.31230732404902
0.032,-192.0841649494207,60.394738841701006
0.03225,-187.61317876667482,62.001796696380616
0.0325,-184.16574977502637,65.28516560116333
0.03275,-182.75854809276063,59.723008953790355
0.033,-181.047711593925,59.65124933865648
0.03325,-178.79585036726985,62.73349859903197
0.0335,-174.362196064415,73.59165086974016
0.03375,-170.34855766642056,49.569639256462025
0.034,-168.45145275449298,76.76505693719862
0.03425,-167.83507385257698,62.696651872668106
0.0345,-166.32165219146435,62.721157106772104
0.03475,-163.45906650723862,84.29551033807844
0.035,-161.69664229504653,57.43508399368967
0.03525,-158.27939744664127,60.15930161276695
0.0355,-155.5658340019658,74.0681044374913
0.03575,-153.1445456054828,64.87488350035228
0.036,-148.51127815863208,73.22483083065487
0.03625,-146.08709379038274,71.66502608544141
0.0365,-148.14850346682607,67.6993792108704
0.03675,-146.6073364879095,73.41180541638023
0.037,-141.256262582719,68.97888660241254
0.03725,-140.36845719128485,71.43924830402209
0.0375,-141.1841506922185,72.71093233284871
0.03775,-138.51437939779674,86.79884077247843
0.038,-134.20625031218276,66.19363911907224
0.03825,-130.00076827275984,75.90072083734215
0.0385,-126.77745523651095,100.2760751668734
0.03875,-126.47187862997453,90.72273226040687
0.039,-128.3635867693092,53.97822293295166
0.03925,-127.52684833914265,84.75455573923814
0.0395,-124.42194253469052,93.150869836593
0.03975,-121.7182936223285,77.1748363261894
0.04,-117.55162075894222,78.0022178591301
