array1,array2,array3
0.0,0.0,0.0
0.00025,-1.712289856299375e-20,1.3934427909387536e-21
0.0005,-3.4266060547442546e-20,2.7871720045475016e-21
0.00075,-5.144985455178717e-20,4.1814744894335424e-21
0.001,-6.869486052543764e-20,5.5766379488956335e-21
0.00125,-8.602197795167749e-20,6.972951375353109e-21
0.0015,-1.0345253708160333e-19,8.370705493394912e-21
0.00175,-1.2100841430732317e-19,9.77019321451545e-21
0.002,-1.3871215282570255e-19,1.1171710106788309e-20
0.00225,-1.5658708982538016e-19,1.2575554882949762e-20
0.0025,-1.7465749153143327e-19,1.3982029910655674e-20
0.00275,-1.9294869756630216e-19,1.539144175286784e-20
0.003,-2.1148727623530742e-19,1.6804101735553932e-20
0.00325,-2.303011925238999e-19,1.8220326531060722e-20
0.0035,-2.494199908060483e-19,1.9640438826558112e-20
0.00375,-2.6887499451421865e-19,2.1064768008588204e-20
0.004,-2.886995253176806e-19,2.2493650910771406e-20
0.00425,-3.0892914470520604e-19,2.3927432768757954e-20
0.0045,-3.2960192128010813e-19,2.536647040783808e-20
0.00475,-3.50758727561469e-19,2.6811125992725645e-20
0.005,-3.7244357065939813e-19,2.8261775090791864e-20
0.00525,-3.9470396187127576e-19,2.9718805621494005e-20
0.0055,-4.1759133105106427e-19,3.118261915959537e-20
0.00575,-4.411614925605899e-19,3.265363238646668e-20
0.006,-4.65475170751642e-19,3.413227871303655e-20
0.00625,-4.90598594289894e-19,3.561901010221263e-20
0.0065,-5.166041702642158e-19,3.711429912377934e-20
0.00675,-5.435712509881173e-19,3.861864128107956e-20
0.007,-5.715870087691124e-19,4.0132557656472926e-20
0.00725,-6.0074743679106e-19,4.165659793202922e-20
0.0075,-6.311584977434468e-19,4.3191343853551087e-20
0.00775,-6.62937446091231e-19,4.473741322043404e-20
0.008,-6.962143551021992e-19,4.629546450183769e-20
0.00825,-7.311338861829407e-19,4.786620220207281e-20
0.0085,-7.678573460383579e-19,4.945038312633935e-20
0.00875,-8.065650870764318e-19,5.104882373362029e-20
