array1,array2,array3
0.0,-1.5572022682054259e-18,3.0891236546089015e-16
0.00025,-1.5777971992670174e-18,3.147034019249063e-16
0.0005,-1.6417326967887886e-18,3.328054587091377e-16
0.00075,-1.7559371669934524e-18,3.6583199046584254e-16
0.001,-1.9337275638767993e-18,4.184631153120679e-16
0.00125,-2.198206337592541e-18,4.991293052200307e-16
0.0015,-2.5889658810128956e-18,6.230806312338378e-16
0.00175,-3.1755098304108805e-18,8.217354086993282e-16
0.002,-4.085117035799536e-18,1.1512416937290335e-15
0.00225,-5.562174316809413e-18,1.7253492461120665e-15
0.0025,-8.086740319603145e-18,2.764755585243443e-15
0.00275,-1.2497971071972485e-17,4.508985599000978e-15
0.003,-1.932270192641268e-17,6.170769050865089e-15
0.00325,-2.5787178242435497e-17,4.955712741085801e-15
0.0035,-2.6029815423687125e-17,3.854792680990264e-15
0.00375,-2.0368742558217346e-17,2.0799113143026277e-15
0.004,-1.4341398231779023e-17,2.5984966092610576e-15
0.00425,-1.0405331859344787e-17,1.71608224493492e-15
0.0045,-7.980257731033481e-18,9.86994001054792e-16
0.00475,-6.378791106694707e-18,6.307710259529929e-16
0.005,-5.22792244772736e-18,4.720298223748762e-16
0.00525,-4.3336447629671476e-18,3.6411280276319866e-16
0.0055,-3.60199492908528e-18,2.9179350279063767e-16
0.00575,-2.9851905150219806e-18,2.4225391639181257e-16
0.006,-2.4575658735800383e-18,2.0884940926012688e-16
0.00625,-2.005941708089275e-18,1.8869321552789108e-16
0.0065,-1.6194179293200063e-18,1.652329220728187e-16
0.00675,-1.2949454183752726e-18,1.5583459711673784e-16
0.007,-1.0259611555553463e-18,1.534871329077452e-16
0.00725,-8.094842386169814e-19,1.4407239776798012e-16
0.0075,-6.4183151751366e-19,1.340720087529923e-16
0.00775,-5.193448602833569e-19,1.0358751583277361e-16
0.008,-4.38149167310675e-19,9.347438017544362e-17
0.00825,-3.9370034460356806e-19,7.831078632199935e-17
0.0085,-3.8064100891352323e-19,6.921280511984194e-17
0.00875,-3.9163993775238166e-19,6.294688674471305e-17
0.009,-4.1608838991775207e-19,5.828038141824632e-17
0.00925,-4.398112103174821e-19,5.4174229957179536e-17
0.0095,-4.521027971057179e-19,5.0756944050037896e-17
0.00975,-4.533013232064046e-19,4.7739409661163776e-17
0.01,-4.482796263652598e-19,4.5032158818747596e-17
0.01025,-4.404574580874074e-19,4.2591136817225076e-17
0.0105,-4.3158983891967167e-19,4.038209685973144e-17
0.01075,-4.2253154922154177e-19,3.837634044902491e-17
0.011,-4.1369642067459387e-19,3.654959073769561e-17
0.01125,-4.052798038675823e-19,3.488109465383057e-17
0.0115,-3.9736570015394565e-19,3.335309575847832e-17
0.01175,-3.899801644887482e-19,3.195030228324818e-17
0.012,-3.831189625136313e-19,3.065946769374e-17
0.01225,-3.7676236278799207e-19,2.9469106282098376e-17
0.0125,-3.7088323448189726e-19,2.8369205319912705e-17
0.01275,-3.654515371345429e-19,2.7351004149187516e-17
0.013,-3.604368097693118e-19,2.6406808062044033e-17
0.01325,-3.5580952629190385e-19,2.5529837187123668e-17
0.0135,-3.515417989546707e-19,2.471427799371979e-17
0.01375,-3.476077043405514e-19,2.3955532489946185e-17
0.014,-3.439833913387685e-19,2.324872490697888e-17
0.01425,-3.406470651683498e-19,2.2588956804345948e-17
0.0145,-3.3757890347493003e-19,2.1972277074403624e-17
0.01475,-3.347609380146087e-19,2.139531728430417e-17
0.015,-3.321769219230574e-19,2.0855050957969423e-17
0.01525,-3.29812194369447e-19,2.0348752933384044e-17
0.0155,-3.2765354937747496e-19,1.9873964324661844e-17
0.01575,-3.256891125344606e-19,1.94338538512398e-17
0.016,-3.2390822743162217e-19,1.9024483544947588e-17
0.01625,-3.2230135255154913e-19,1.8640276648812762e-17
0.0165,-3.2085996865231814e-19,1.827960414068546e-17
0.01675,-3.1957649632022786e-19,1.7947173998832723e-17
0.017,-3.1844422317100224e-19,1.7637144489320975e-17
0.01725,-3.1745724009489744e-19,1.7346414036646094e-17
0.0175,-3.166103859337807e-19,1.7073881138328767e-17
0.01775,-3.1589920000672757e-19,1.6818539386515162e-17
0.018,-3.153198819576215e-19,1.6579470486890682e-17
0.01825,-3.1486925847354296e-19,1.635583509542064e-17
0.0185,-3.145447564991422e-19,1.6146865988392974e-17
0.01875,-3.1434438266405216e-19,1.595186190606261e-17
0.019,-3.1426670872674254e-19,1.57701820981496e-17
0.01925,-3.143108629360375e-19,1.560124149878078e-17
0.0195,-3.1447652731286344e-19,1.544512886354306e-17
0.01975,-3.1476394095727135e-19,1.5300771697142086e-17
0.02,-3.1517390960932685e-19,1.5167698457999558e-17
0.02025,-3.157078218143835e-19,1.504551543688023e-17
0.0205,-3.1636767219662907e-19,1.4933855871581454e-17
0.02075,-3.1715609250948565e-19,1.4832396607400267e-17
0.021,-3.18076391329883e-19,1.4740855926094175e-17
0.02125,-3.191326035017627e-19,1.465897911716731e-17
0.0215,-3.203295507176406e-19,1.4586539341008835e-17
0.02175,-3.2167291497359807e-19,1.452334405792341e-17
0.022,-3.2316932706721896e-19,1.446976141123119e-17
0.02225,-3.24826472837085e-19,1.4425382411615605e-17
0.0225,-3.2665322052365873e-19,1.4389880498632934e-17
0.02275,-3.286597734796993e-19,1.4363188535021216e-17
0.023,-3.3085785355729156e-19,1.434527109736135e-17
0.02325,-3.33260921904327e-19,1.433612758577475e-17
0.0235,-3.3588444575075165e-19,1.4335810071991198e-17
0.02375,-3.3874622215922966e-19,1.434438363152407e-17
0.024,-3.4186677293110365e-19,1.4361970509246304e-17
0.02425,-3.452698291136203e-19,1.4388739247888984e-17
0.0245,-3.489829293507622e-19,1.4424908050004944e-17
0.02475,-3.530381641989034e-19,1.447077132281241e-17
0.025,-3.5747310945654034e-19,1.45267256223173e-17
0.02525,-3.6233200681471053e-19,1.4593336872610205e-17
0.0255,-3.6766727182188494e-19,1.467133488579269e-17
0.02575,-3.7354144031382214e-19,1.4761400368954583e-17
0.026,-3.800297100588854e-19,1.4869751250345327e-17
0.02625,-3.872233021389447e-19,1.4996366310178483e-17
0.0265,-3.9523396928286644e-19,1.5143519441953622e-17
0.02675,-4.042001371400497e-19,1.531019864887399e-17
0.027,-4.1429541555527277e-19,1.5499761732973546e-17
0.02725,-4.2574062387297077e-19,1.5716515084726436e-17
0.0275,-4.388211522786746e-19,1.5966387403708995e-17
0.02775,-4.53912645649354e-19,1.6263698175085997e-17
0.028,-4.715200653525951e-19,1.6623615461718586e-17
0.02825,-4.92339002111788e-19,1.7099641539544813e-17
0.0285,-5.173554580517912e-19,1.780858875840209e-17
0.02875,-5.480151042896959e-19,1.8854242630180558e-17
0.029,-5.865242207283938e-19,2.051272271154027e-17
0.02925,-6.364130564887039e-19,2.3374649062408618e-17
0.0295,-7.036438225373042e-19,2.9168253645983865e-17
0.02975,-7.98833927783383e-19,4.39067930415035e-17
0.03,-9.411910758498283e-19,9.788444922190735e-17
0.03025,-1.1610692847909774e-18,2.455346735832737e-16
0.0305,-1.4878284862086786e-18,8.676944157411661e-16
0.03075,-1.8944892579008877e-18,1.4230357848414038e-15
0.031,-2.3385283790522865e-18,5.0330677829138715e-15
0.03125,-2.6713685128911288e-18,4.5420903533456754e-15
0.0315,-2.8884772819675116e-18,1.0673474516790318e-14
0.03175,-3.145468292097656e-18,1.0842790426249222e-14
0.032,-3.533542294126248e-18,1.0057487309918984e-14
0.03225,-2.8757944066969465e-18,1.4986836105771763e-14
0.0325,-5.51536970640352e-18,1.2998218242254716e-14
0.03275,-7.736345400751858e-19,1.3053197408239944e-14
0.033,-6.381342427926796e-18,1.6762192760353062e-14
0.03325,-3.333651131578798e-18,1.827027062054461e-14
0.0335,-4.057622760336487e-18,2.3736512547356947e-14
0.03375,-4.187968458185437e-18,2.3728697603001806e-14
0.034,-4.573014409170363e-18,2.423547046571713e-14
0.03425,-4.382570883789784e-18,2.519621598510478e-14
0.0345,-4.822450174021899e-18,2.1325322389668373e-14
0.03475,-2.8831598997561315e-18,3.0297844553326077e-14
0.035,-7.281211001038338e-18,2.3665047089063384e-14
0.03525,-9.99462300207557e-18,3.1843150759853967e-14
0.0355,1.6220202609623688e-17,2.7481678426546578e-14
0.03575,-3.261551267650074e-17,3.5544653309381434e-14
0.036,6.555795281022908e-18,2.565271425457286e-14
0.03625,4.444649331190884e-18,3.448186773442006e-14
0.0365,-1.8932417613920398e-17,3.4293420438482946e-14
0.03675,1.3732071472633467e-19,3.679865691713626e-14
0.037,-5.6927502605044066e-18,3.843509478126038e-14
0.03725,-5.5004410717282945e-18,3.4137653347610807e-14
0.0375,-5.137066945774008e-18,4.23459555030809e-14
0.03775,-6.132542347088355e-18,3.457840947813319e-14
0.038,-5.400639455791446e-18,3.844373942193819e-14
0.03825,-5.763067989054983e-18,4.0476225469391234e-14
0.0385,-5.373147723145838e-18,4.451131991669785e-14
0.03875,-5.97444799140735e-18,4.2061910415509235e-14
0.039,-6.0319913084348885e-18,5.482354480857322e-14
0.03925,-5.508871951114937e-18,4.35453001447051e-14
0.0395,-5.562160830210946e-18,5.152639076546851e-14
0.03975,-6.478231499934673e-18,5.0557292179944514e-14
0.04,-6.202558129014327e-18,7.143673057788192e-14
