array1,array2,array3
0.0,55.80720674715961,1.1319677519359868
0.00025,55.84176165731373,1.1320140244154868
0.0005,55.94556759573806,1.1321528775920973
0.00075,56.119049388911336,1.1323844188817922
0.001,56.36291910724695,1.1327088279842328
0.00125,56.678182166654395,1.1331263598094798
0.0015,57.06614599644705,1.1336373408063916
0.00175,57.52843140274858,1.134242175234367
0.002,58.06698679846414,1.134941346514386
0.00225,58.684105516807975,1.1357354199677243
0.0025,59.38244647641379,1.136625046249826
0.00275,60.16505852359014,1.1376109653888375
0.003,61.0354088428074,1.1386940114899293
0.00325,61.99741590189778,1.1398751181795488
0.0035,63.0554874858902,1.141155324876658
0.00375,64.21456447555315,1.1425357839942163
0.004,65.48017114679493,1.1440177691931002
0.00425,66.85847290902228,1.1456027031213503
0.0045,68.35634256923609,1.1472921344455176
0.00475,69.98143641002139,1.149087745476122
0.005,71.74228161115045,1.1509914043514258
0.00525,73.6483768355192,1.1530051658981895
0.0055,75.71030815227714,1.1551315789584384
0.00575,77.93988289797844,1.1573728672547139
0.006,80.35028459901073,1.1597317501798672
0.00625,82.95625271918779,1.1622112379429521
0.0065,85.77429178560061,1.1648146523809875
0.00675,88.82291542270485,1.1675456656283754
0.007,92.122932039841,1.1704083453515046
0.00725,95.6977804368396,1.173407207312628
0.0075,99.5739255024888,1.1765472767494338
0.00775,103.78132659537172,1.179834202820696
0.008,108.3539942672419,1.1832742861321432
0.00825,113.33065491805618,1.1868745829927212
0.0085,118.75554803168313,1.1906430139954027
0.00875,124.67938720245249,1.19458905344055
0.009,131.16052473213506,1.1987232372394607
0.00925,138.2663708551375,1.2030566744845632
0.0095,146.07513361323095,1.207602954537942
0.00975,154.67796542514986,1.2123804592520449
0.01,164.18162943717974,1.2174042521934079
0.01025,174.71183561270834,1.2226962649833548
0.0105,186.4174473177718,1.2282801549217395
0.01075,199.47582992310055,1.234183835610658
0.011,214.0997126888912,1.2404410538133113
0.01125,230.54607759077157,1.2470924130571406
0.0115,249.127794809463,1.2541859812287208
0.01175,270.2290272325481,1.2617800701753528
0.012,294.32587787824775,1.269945763962476
0.01225,322.0144396651939,1.2787705871600064
0.0125,354.0494673254291,1.2883632289056104
0.01275,391.39856536135756,1.2988601086079792
0.013,435.31948879664446,1.3104357993250946
0.01325,487.47262569352404,1.3233128567953225
0.0135,550.0883329567698,1.3377799211873682
0.01375,626.2221119453891,1.3542332715333862
0.014,720.1547110874671,1.3731970335482269
0.01425,838.0394824944825,1.395395533738368
0.0145,988.9877084325942,1.42182688418539
0.01475,1186.9629833587132,1.4539521334420962
0.015,1454.2410446392867,1.4939657706655494
0.01525,1828.051638479602,1.5453627168118975
0.0155,2373.9981286823277,1.6137929736859917
0.01575,3214.2846683242597,1.708933789213557
0.016,4586.064964304895,1.84854083502879
0.01625,6928.63247675029,2.061212627164182
0.0165,10721.192252662102,2.397865661533208
0.01675,15007.014850307172,3.2310018419396576
0.017,16894.82212407784,4.4012650891280956
0.01725,16145.877878637091,7.09396522045339
0.0175,14619.765389051314,10.244873993026243
0.01775,13273.748342067785,11.759988588269604
0.018,12279.05497078208,11.01519340390533
0.01825,11537.541521029885,12.13369940504607
0.0185,10938.812375988291,11.959936878342216
0.01875,10419.392498937235,12.567939204487152
0.019,9947.228691548802,16.514522200814657
0.01925,9505.370280782896,14.83625022158512
0.0195,9084.234111647647,18.13798730277963
0.01975,8677.29570428647,18.997230118298297
0.02,8279.218119996229,18.59694883303722
0.02025,7885.210438772541,25.93350749149224
0.0205,7489.241397860234,28.744772076129586
0.02075,7083.675252338788,27.80920204766054
0.021,6657.415248821628,29.334180526526943
0.02125,6193.414088706495,31.12512260908052
0.0215,5663.510276455046,33.875694044969435
0.02175,5018.295487622885,31.752150007898617
0.022,4166.036748324381,32.80960050195355
0.02225,2930.8234581907686,37.524511341934
0.0225,1017.5716965066462,36.63152991014395
0.02275,-1747.5821856141351,37.54488675803344
0.023,-4685.712762203406,42.38852180003039
0.02325,-6685.718284557754,39.041279020307186
0.0235,-7006.714822519911,40.986338943577294
0.02375,-5895.730544081718,43.176090177222484
0.024,-4414.898960515503,46.175125644467144
0.02425,-3126.351468981685,53.97588161537382
0.0245,-2161.0528124098473,53.25528012049346
0.02475,-1526.7734327529572,54.23256154397241
0.025,-1166.1105817073021,51.281590232104925
0.02525,-981.2868250495359,49.169090980736016
0.0255,-895.165125828228,56.16893467308775
0.02575,-862.6508851312624,51.068107982733906
0.026,-860.0542040684152,60.06857723258069
0.02625,-873.7831825746946,59.59520369778353
0.0265,-896.4450806763928,57.60077172284777
0.02675,-923.1964205494089,57.75553876490495
0.027,-951.4279525038959,59.84598189133261
0.02725,-979.0383098235338,62.90577345987536
0.0275,-1005.2004028472916,60.3819876736163
0.02775,-1028.7227980879816,60.82038803731444
0.028,-1049.948174154105,63.879991930701074
0.02825,-1067.702329977506,64.5125752655432
0.0285,-1082.3506408608725,62.411886009176904
0.02875,-1094.0225255033952,60.61633717185399
0.029,-1102.1683099935415,66.38492753000037
0.02925,-1107.8596524988302,66.99575643081977
0.0295,-1110.075172002198,70.94274206403445
0.02975,-1110.057325442189,74.20952563390725
0.03,-1107.2493483129188,74.22714740280543
0.03025,-1102.3400076776031,69.21745806048814
0.0305,-1095.3206854893265,75.66861313966889
0.03075,-1086.349692683023,66.2772004787323
0.031,-1075.9168861804055,70.42312418559678
0.03125,-1063.9903590239776,70.57892077413766
0.0315,-1050.7114380237215,72.52445408281561
0.03175,-1036.5505268942277,64.78889263031812
0.032,-1021.4920749456056,73.21529214339694
0.03225,-1005.6917789658105,76.70736296765642
0.0325,-989.5016145082841,68.8115902569385
0.03275,-972.4841740897939,74.60766809583829
0.033,-955.8960595894125,76.94838475558484
0.03325,-938.5082953927782,71.88134512647596
0.0335,-921.5328653786673,78.19518280746553
0.03375,-904.1258804838238,75.46927433720002
0.034,-887.5737360338294,71.75859975494457
0.03425,-870.9011888156497,78.68831068497978
0.0345,-854.0932888087382,71.58853117504026
0.03475,-838.7170896469731,74.4827208085949
0.035,-822.9315222935306,69.79073498991303
0.03525,-808.3740667129639,75.07072304465284
0.0355,-793.9610124785697,74.42088753033462
0.03575,-780.9441093660006,76.42754084646178
0.036,-768.440303159739,69.90561192362571
0.03625,-756.735795791634,79.00716519479937
0.0365,-746.6305091973521,80.34763311154153
0.03675,-738.4129174451102,77.7735262062216
0.037,-730.8977722818514,78.52720311998652
0.03725,-726.3022181600548,76.15911723008931
0.0375,-724.6759098706254,80.58505193713138
0.03775,-726.0532304079657,79.77572568387542
0.038,-733.1788761788717,85.69697730280483
0.03825,-747.1137300002591,82.39368924078475
0.0385,-771.990417646824,84.42003265064942
0.03875,-813.824194459458,91.62589093386151
0.039,-884.0133395306124,88.46022656824523
0.03925,-1004.6560273891499,93.88966451643692
0.0395,-1218.8626732610742,101.56654814697093
0.03975,-1587.505678743954,119.28953169613654
0.04,-2068.3022658939776,121.48007060108243
