array1,array2,array3
0.0,0.0,0.0
0.001,6.726795880418094e-20,5.696161832268608e-21
0.002,1.3536293858460968e-19,1.140836930658049e-20
0.003,2.0514164627660737e-19,1.7152850928494252e-20
0.004,2.7752237723366073e-19,2.2946201433325125e-20
0.005,3.535216387097822e-19,2.880556053817392e-20
0.006,4.342986334896834e-19,3.474886329147027e-20
0.007,5.212118584594936e-19,4.07951132611433e-20
0.008,6.1589392200849775e-19,4.696486769853598e-20
0.009,7.203537217719095e-19,5.3280594973350124e-20
0.01,8.371201763965318e-19,5.976707176522936e-20
0.011,9.694503091763228e-19,6.64526515400061e-20
0.012,1.1216396014848892e-18,7.337054928044663e-20
0.013,1.29950013320837e-18,8.056156594143611e-20
0.014,1.5111247218589733e-18,8.807801692941589e-20
0.015,1.768161374020079e-18,9.59886435630823e-20
0.016,2.0880500134731944e-18,1.0439338674021102e-19
0.017,2.4982010843226478e-18,1.1344925825432354e-19
0.018,3.044441710214344e-18,1.234306769077042e-19
0.019,3.809938910883237e-18,1.3488466802765918e-19
0.02,4.9640222966779654e-18,1.490916322344196e-19
0.021,6.917180303874474e-18,1.7004040070076716e-19
0.022,1.101216226448635e-17,2.2656729253322423e-19
0.023,2.5069351435136428e-17,5.512462663775513e-19
0.024,6.912313661061495e-17,5.878111022490872e-18
0.025,1.0233868743879092e-16,8.574736337018468e-18
0.026,1.231009664574004e-16,2.2833154619888345e-17
0.027,1.3800881912196302e-16,2.7715854588801845e-17
0.028,1.4963668648198248e-16,3.466272975525299e-17
0.029,1.5792403430889097e-16,3.4589300342018936e-17
0.03,1.6016042980032757e-16,5.123112987037725e-17
0.031,1.5679671725339636e-16,5.545794674516677e-17
0.032,1.547410802410401e-16,6.612778490418964e-17
0.033,1.5560171501981874e-16,7.022288734058518e-17
0.034,1.5471110062381227e-16,8.573265896194511e-17
0.035,1.5352168343157282e-16,8.953976397119349e-17
0.036,1.51811415551772e-16,9.446758045662139e-17
0.037,1.4872409571602787e-16,1.0293968907269787e-16
0.038,1.4699081830446484e-16,1.0961424217408322e-16
0.039,1.4281743014318793e-16,1.153548227839843e-16
0.04,1.418120246257254e-16,1.2494007368780446e-16
