array1,array2,array3
0.0,-0.601922004471529,2.1246962560811493
0.00025,-0.6019279269297987,2.124781976008843
0.0005,-0.6019453054684265,2.125039335109684
0.00075,-0.6019729690796144,2.125468932641769
0.001,-0.6020089510154556,2.126071771734118
0.00125,-0.6020504659363455,2.126849265991483
0.0015,-0.6020938774146114,2.1278032488552165
0.00175,-0.6021346552756097,2.1289359858371624
0.002,-0.602167322090835,2.1302501897806345
0.00225,-0.6021853879540342,2.1317490393432896
0.0025,-0.6021812724676929,2.133436200940898
0.00275,-0.6021462126381691,2.135315854440685
0.003,-0.6020701551175016,2.1373927229482255
0.00325,-0.6019416309312582,2.139672107095137
0.0035,-0.6017476104865959,2.142159924306809
0.00375,-0.6014733362528513,2.1448627536124585
0.004,-0.6011021300365886,2.1477878866559394
0.00425,-0.6006151712194743,2.150945317680092
0.0045,-0.5999912416729194,2.1543479995018107
0.00475,-0.599206432286415,2.1580005176060832
0.005,-0.5982338051202487,2.1619136833676937
0.00525,-0.5970430040847314,2.1660994765897628
0.0055,-0.5955998057165084,2.1705724952497834
0.00575,-0.5938656000168404,2.1753458757161077
0.006,-0.5917967893733508,2.1804356011085426
0.00625,-0.5893440912256045,2.1858592981497815
0.0065,-0.586451727254922,2.191636760998712
0.00675,-0.5830564783520467,2.1977907867341835
0.007,-0.5790865802794813,2.2043436801095626
0.00725,-0.5744604295895422,2.211321842414293
0.0075,-0.5690850627155748,2.218754813134348
0.00775,-0.5628543628743459,2.2266752747998604
0.008,-0.555646939049532,2.2351246774374576
0.00825,-0.547323608276614,2.244140756307606
0.0085,-0.5377243959375084,2.2537755183522696
0.00875,-0.5266649477634948,2.264074433709135
0.009,-0.5139322203554902,2.275094006565974
0.00925,-0.49927928240315156,2.286899820514614
0.0095,-0.4824190139015078,2.2995709590675344
0.00975,-0.4630164320883746,2.3131974586150896
0.01,-0.44067929582450016,2.327868128225298
0.01025,-0.41494653813511667,2.343694783349654
0.0105,-0.3852739404041936,2.360869232830366
0.01075,-0.35101627819818326,2.379569681940741
0.011,-0.31140491919457036,2.399904370714681
0.01125,-0.2655195111298289,2.4220824157746166
0.0115,-0.2122519223953237,2.4463708776608066
0.01175,-0.15025993103084173,2.473048455837856
0.012,-0.07790721082509466,2.502513911740837
0.01225,0.006815199196394138,2.5353558051761396
0.0125,0.10639274318108526,2.571935813852491
0.01275,0.22392625965432394,2.6128920751613833
0.013,0.36332013179798317,2.659044639215146
0.01325,0.5295406437438233,2.7114192853598587
0.0135,0.7289761192680668,2.7712668548244555
0.01375,0.9699473495319675,2.8402924634457833
0.014,1.2634444675268788,2.9206387517444536
0.01425,1.624212754454116,3.0151532043595535
0.0145,2.0723896970070217,3.127673638696054
0.01475,2.6360375314142823,3.2635540574187263
0.015,3.3551766127570093,3.4303816086594354
0.01525,4.288423911489762,3.640487434491415
0.0155,5.524334943127475,3.9104742913642676
0.01575,7.201618185831765,4.266272256164289
0.016,9.54690682381927,4.751009448234894
0.01625,12.949024444142577,5.438787005929832
0.0165,18.112275711361534,6.464041171309639
0.01675,26.380623570197436,8.085036465835433
0.017,40.362750728074246,10.804455787634492
0.01725,64.35607665036964,15.445033185657753
0.0175,99.31267698328558,22.201035427614645
0.01775,127.66270880018537,27.599640560787826
0.018,131.1835255913145,27.555136237938118
0.01825,119.87856429145495,23.788230330735114
0.0185,106.74722716512882,20.309434326589827
0.01875,95.96130231442994,19.915863361980353
0.019,87.83554730342678,18.252326811959357
0.01925,81.40105116377092,19.563092498998586
0.0195,75.53684367896648,22.644707877298615
0.01975,70.02991459708718,22.570303274658876
0.02,64.3708087641615,21.998809277869942
0.02025,58.36464032652236,22.0328403090881
0.0205,51.62481132941572,21.257570474736305
0.02075,43.38320700200992,18.884196042583707
0.021,32.686377273876374,20.20531342268839
0.02125,18.947681159022913,17.940943901879677
0.0215,-0.8386929979685127,20.695413553969217
0.02175,-31.42034398203817,20.667382517049464
0.022,-81.90361968156128,23.344797917317194
0.02225,-158.36912608179017,29.39596968217026
0.0225,-238.56793486194175,34.25570109316543
0.02275,-278.597404016973,37.505968441169436
0.023,-267.0824432534491,37.5365755171055
0.02325,-232.3800271525585,33.551955533827716
0.0235,-196.87643137854073,30.198991376940427
0.02375,-167.62341971524637,29.5894726227328
0.024,-145.40976712338244,31.582706957381312
0.02425,-130.13932441166963,30.72833462250048
0.0245,-120.9140414253926,29.553979029491092
0.02475,-115.21908060268245,27.886973989953663
0.025,-111.52446137927228,34.114602425053704
0.02525,-109.49401489844358,35.59692153859936
0.0255,-107.57600495676076,33.22296957185694
0.02575,-106.40297286504835,34.142829526619416
0.026,-105.41597717372478,29.768372906331134
0.02625,-104.04747126665214,33.404566025041724
0.0265,-103.31519070687622,36.394689827995684
0.02675,-102.28859622257971,33.67752953880792
0.027,-100.89419452133546,39.9352997381556
0.02725,-100.44700081408453,35.93667363266809
