array1,array2,array3
0.0,-0.5326455110255317,1.3195300993269459
0.00025,-0.5327615835509221,1.3195534624524068
0.0005,-0.5331100252578878,1.3196235791479471
0.00075,-0.5336915094873972,1.3197405314571422
0.001,-0.5345071616433079,1.3199044564067568
0.00125,-0.5355585639702173,1.3201155464398142
0.0015,-0.5368477622916856,1.3203747458993453
0.00175,-0.5383772747587622,1.320681936342404
0.002,-0.5401501026739337,1.3210373642760618
0.00225,-0.542169743471629,1.321441454643491
0.0025,-0.5444402059533198,1.321894693139925
0.00275,-0.5469660278932953,1.32239762780188
0.003,-0.5497522961506729,1.3229508708162854
0.00325,-0.552804669444213,1.3235551005612984
0.0035,-0.5561294039694884,1.3242110638922364
0.00375,-0.559733382063111,1.3249195786878858
0.004,-0.5636241441464163,1.3256815366744619
0.00425,-0.5678099242117207,1.3264979065465974
0.0045,-0.5722996891482677,1.3273697374072528
0.00475,-0.5771031822430346,1.3282981625510462
0.005,-0.5822309712340017,1.3292859808885822
0.00525,-0.5876945013411965,1.3303331855773546
0.0055,-0.5935061537544273,1.3314414696483245
0.00575,-0.5996793101171478,1.332612674092236
0.006,-0.6062284236142617,1.3338477801872644
0.00625,-0.6131690973492554,1.3351485404689387
0.0065,-0.6205181707841028,1.3365168314698774
0.00675,-0.62829381511569,1.33795466164516
0.007,-0.6365156385769295,1.3394641800549063
0.00725,-0.6452048027816153,1.3410476858819318
0.0075,-0.6543841513820031,1.3427076388719907
0.00775,-0.6640783524803342,1.344446670795615
0.008,-0.6743140564337744,1.3462675980430971
0.00825,-0.6851200709208538,1.3481734354791264
0.0085,-0.6965275554018897,1.350169409441952
0.00875,-0.7085702374121946,1.3522586685146007
0.009,-0.7212846534826689,1.354444517761462
0.00925,-0.73471041789665,1.356730030798735
0.0095,-0.7488905229753802,1.3591195096071191
0.00975,-0.7638716751502315,1.361617576898506
0.01,-0.7797046717435734,1.364229204477592
0.01025,-0.7964448241609448,1.3669624110553282
0.0105,-0.8141524341182738,1.3698242771273568
0.01075,-0.832893330617468,1.3728174386219096
0.011,-0.8527394766766012,1.3759486454187804
0.01125,-0.8737696563596736,1.3792258737722571
0.0115,-0.8960702544882263,1.3826595414128833
0.01175,-0.9197361436180326,1.3862599141386884
0.012,-0.9448716955099103,1.390032201174687
0.01225,-0.9715919375152803,1.3939871363116576
0.0125,-1.0000238781619448,1.3981355197955232
0.01275,-1.0303080309230421,1.4024893625897765
0.013,-1.0626001708853212,1.407062971830169
0.01325,-1.0970733660590075,1.4118763939494288
0.0135,-1.1339203337201758,1.4169453233302212
0.01375,-1.1733561828709864,1.4222828292315846
0.014,-1.2156216171906236,1.4279086071183227
0.01425,-1.2609866894417099,1.433844464447749
0.0145,-1.3097552191237811,1.4401579887573068
0.01475,-1.3622700114519417,1.446873297015664
0.015,-1.418919049108014,1.453989097073021
0.01525,-1.480142870829147,1.4615453193068315
0.0155,-1.5464434056762917,1.4696306475403929
0.01575,-1.6183946027064073,1.4782533766932076
0.016,-1.6966552881449715,1.4875439447607748
0.01625,-1.7819848034410375,1.4975666141949944
0.0165,-1.8752621381042487,1.5083020040699546
0.01675,-1.9775094854563369,1.5198337931004045
0.017,-2.089921437920011,1.5322651030485868
0.01725,-2.213901430665251,1.5457181567154596
0.0175,-2.3511075810459747,1.560292067671713
0.01775,-2.503510818997418,1.5761281262935412
0.018,-2.6734692537132827,1.593452981335262
0.01825,-2.863824215226199,1.6125116831645983
0.0185,-3.078025561539708,1.6334757235043293
0.01875,-3.3202969882606035,1.6566456657607302
0.019,-3.595856749782741,1.682394437469099
0.01925,-3.911216256946512,1.7111653680804195
0.0195,-4.274589869180042,1.7435972979278935
0.01975,-4.696466230097341,1.780551169128468
0.02,-5.190418812006678,1.822997387262309
0.02025,-5.774278212829252,1.872163150967597
0.0205,-6.471864452682778,1.9304859579128932
0.02075,-7.3156089993042475,2.000203402134368
0.021,-8.35063209381813,2.085007635497162
0.02125,-9.641279351223554,2.1890250733589594
0.0215,-11.281969255087343,2.3198894226282394
0.02175,-13.415913979046508,2.488215259263884
0.022,-16.26888987440127,2.7100463962336208
0.02225,-20.213217333124753,3.014048657363603
0.0225,-25.895340265844332,3.4486898268123545
0.02275,-34.50138431290851,4.104145605507821
0.023,-48.307039161731566,5.1569462752365895
0.02325,-71.5643301464531,6.922879625229283
0.0235,-109.69098652603441,9.746991247761644
0.02375,-158.2797911252768,13.157842199535024
0.024,-193.79028545302907,14.872971007455092
0.02425,-199.19739843273013,15.919802778215283
0.0245,-183.93652003239333,16.217485706622504
0.02475,-164.75572809269192,13.624987777558463
0.025,-147.9676578820044,13.941463178277848
0.02525,-134.866202538138,14.539073697242348
0.0255,-125.61619106877038,12.249622409991657
0.02575,-118.98296382147538,13.481657916743092
0.026,-114.37905036835272,16.311871827054947
0.02625,-110.52804666434477,14.24861992192646
0.0265,-107.15837670370242,16.916639608770343
0.02675,-104.36962389068638,17.028725146659742
0.027,-101.23865395528438,16.760919448564312
0.02725,-98.0925186395161,19.599678794395004
0.0275,-94.9542894705407,16.620244270254965
0.02775,-90.66302479774477,18.91965113062469
0.028,-86.08356608073336,18.449725266347137
0.02825,-80.48996920572785,20.78116297605198
0.0285,-72.64033834333013,22.319976802949668
0.02875,-61.10516283946647,23.37973989701887
0.029,-43.37031917937075,26.796464949361788
0.02925,-15.695876312840475,27.728287387810283
0.0295,20.412332725822257,35.38017403404628
0.02975,52.21330025769704,38.08228531269316
0.03,73.4385931898679,42.646477097703546
0.03025,80.59148516419867,41.093732451927686
0.0305,72.4010759140565,40.07822393911468
0.03075,57.66929490183934,38.507111630539825
0.031,43.42208134546222,35.040810292004096
0.03125,31.634489389441732,37.8549010709112
0.0315,22.1443518821359,36.66922390329942
0.03175,14.870326047578573,31.110565345207522
0.032,9.685577563282907,33.130505435531546
0.03225,5.810593829295651,31.16776821114516
0.0325,3.4540882407318785,32.943690345515876
0.03275,1.595610898020376,34.773167662861155
0.033,-0.14617212636733312,36.35845441460378
0.03325,-1.4744709334038884,30.150392021402546
0.0335,-2.56191448455687,35.485952053495645
0.03375,-3.6191711360292382,31.79562682674024
0.034,-5.076174188354484,31.58734054990053
0.03425,-6.192365251034623,32.19188470461267
0.0345,-6.935041234334106,32.11813489636088
0.03475,-7.377740426861975,35.656699303463036
0.035,-8.566835472923085,34.09070967923537
0.03525,-9.489605160438742,31.902407137691082
0.0355,-9.97526519594075,40.54704831301635
0.03575,-11.124258057114226,30.835799852648865
0.036,-11.546743252478976,33.09583992748432
0.03625,-11.88028235214881,36.9847981308344
0.0365,-12.954283311880488,34.33056279685107
0.03675,-13.780224025507497,39.645834094226004
0.037,-14.184966686155205,34.18133165128488
0.03725,-14.78908950130429,38.04437267615976
0.0375,-15.24846840467687,37.68925510196522
0.03775,-15.543389063151693,40.369028059064874
0.038,-16.911346253647128,39.96410269813166
0.03825,-16.93426442615194,37.91091167499237
0.0385,-16.94713493227929,36.332024492590136
0.03875,-17.860212454745486,34.45249428615062
0.039,-18.312504664507102,39.71405491580061
0.03925,-18.89461407017921,46.96910230722544
0.0395,-19.06150413240168,44.38376354054248
0.03975,-18.626025492476696,40.2968319878544
0.04,-18.330012470566714,44.45243982807264
