array1,array2,array3
0.0,-1.5341705941938518e-14,1.3222074601389173e-14
0.0004,-2.4518244084981246e-14,2.3025466190543514e-14
0.0008,-4.449386990526653e-14,4.633781290386327e-14
0.0012,-8.903892296206761e-14,8.95749659788451e-14
0.0016,-1.3816876787556677e-13,1.0215923308854286e-13
0.002,-1.4071703525686264e-13,7.363160152663907e-14
0.0024,-1.1862898489143418e-13,4.928411946776902e-14
0.0028,-9.155135142961893e-14,3.5019674775555176e-14
0.0032,-6.897117309291944e-14,2.517840066776956e-14
0.0036,-5.0479578865240927e-14,2.526520611821791e-14
0.004,-3.436650601319353e-14,2.4287217549618075e-14
0.0044,-2.1648575121337358e-14,1.999582723350134e-14
0.0048,-1.2630080422426424e-14,2.2159311937860973e-14
0.0052,-7.142251000076622e-15,2.1425917786370228e-14
0.0056,-5.047505084298709e-15,2.063637279786703e-14
0.006,-4.220125779665085e-15,2.0879860664803445e-14
0.0064,-3.5285562210095757e-15,2.0867758186988705e-14
0.0068,-2.9365427809766395e-15,2.9052110073526436e-14
0.0072,-2.4647289969089703e-15,2.6496832853740196e-14
0.0076,-2.0847725107129422e-15,1.3260651487482703e-14
0.008,-1.7836129396276427e-15,1.4597483340056587e-14
0.0084,-1.5342653387156412e-15,2.527171954835113e-14
0.0088,-1.3290798356325382e-15,2.855819204326033e-14
0.0092,-1.1558146310307522e-15,2.2990101947616464e-14
0.0096,-1.0134544956012634e-15,1.4698067562767656e-14
0.01,-8.864441877722577e-16,3.0588849730915144e-14
0.0104,-7.769545801000045e-16,3.069284699679998e-14
0.0108,-6.83460068050348e-16,1.4895693082785424e-14
0.0112,-5.97291706663038e-16,1.8615364994202464e-14
0.0116,-5.216478789240301e-16,8.748648873885936e-15
0.012,-4.532831697742787e-16,1.3001289374692294e-14
0.0124,-3.8782666478993476e-16,1.2088879648812788e-14
0.0128,-3.301760145868977e-16,6.2072846045228805e-15
0.0132,-2.7466424568113074e-16,1.9414837037584343e-14
0.0136,-2.181858800017251e-16,1.833571971606031e-14
0.014,-1.693221472171941e-16,5.524058486527931e-15
0.0144,-1.158244450092658e-16,9.905628514759984e-15
0.0148,-6.487973781700314e-17,9.334180824931145e-15
0.0152,-1.1393479087381943e-17,9.698803574576434e-15
0.0156,4.45186097439269e-17,2.8838492411279333e-15
0.016,1.0423280247292152e-16,1.6257793307583122e-15
0.0164,1.698055028037054e-16,1.5322351737820618e-15
0.0168,2.435722724664336e-16,1.3325127196921602e-15
0.0172,3.2886961020882655e-16,2.589831005918439e-15
0.0176,4.307879859376226e-16,8.8082624831912e-15
0.018,5.576280327923978e-16,1.9682151897777585e-14
0.0184,7.236216598682001e-16,3.5746300349645995e-14
0.0188,9.505756527055633e-16,7.704544291634264e-14
0.0192,1.2928066073754973e-15,9.318693817269275e-14
0.0196,1.8408189979706e-15,7.318931969771762e-14
0.02,2.8412655627422128e-15,9.092497007058854e-14
0.0204,5.074352665604298e-15,1.1017991600407216e-13
0.0208,7.551965962571555e-15,9.825763001130953e-14
0.0212,1.0237130190307228e-14,7.816950735534478e-14
0.0216,1.2619954765033811e-14,1.1576556629165982e-13
0.022,1.4379663933872707e-14,1.0890378333108134e-13
0.0224,1.543526112319169e-14,9.937419244793856e-14
0.0228,1.6200281100202614e-14,9.017083493928657e-14
0.0232,1.6940363709441528e-14,1.0236662887829281e-13
0.0236,1.7451069412195967e-14,8.731268259238237e-14
0.024,1.6245049772530104e-14,8.437395790414155e-14
0.0244,1.6342922356011993e-14,8.806649729640438e-14
0.0248,1.5371867078534255e-14,8.207740246465016e-14
0.0252,1.500412953787761e-14,9.56029066535972e-14
0.0256,1.468922306354847e-14,8.965309961483794e-14
0.026,1.4022869808304281e-14,1.0405068887803413e-13
0.0264,1.3544790554665712e-14,9.631635343566612e-14
0.0268,1.3653462377873009e-14,8.545492192017753e-14
0.0272,1.3007641973083278e-14,8.176726517010347e-14
0.0276,1.2774091657109901e-14,9.90092476555036e-14
0.028,1.2608592226320704e-14,1.151248595637621e-13
0.0284,1.2792562699384016e-14,9.474981308639409e-14
0.0288,1.3596372422246818e-14,8.899230890281583e-14
0.0292,1.2819390457035636e-14,8.310813326733546e-14
0.0296,1.3776012917952111e-14,9.858550946394142e-14
0.03,1.2929582552357141e-14,9.836968100474812e-14
0.0304,1.3564829077789483e-14,8.692545674498426e-14
0.0308,1.2446824058468662e-14,1.2079029836666792e-13
0.0312,1.2819210301739171e-14,1.144389116586121e-13
0.0316,1.2481942507007358e-14,1.139546480388351e-13
0.032,1.2185537214765769e-14,9.39475619653694e-14
0.0324,1.1262893440726937e-14,1.0659779241097168e-13
0.0328,1.1351541285882604e-14,9.329041060787963e-14
0.0332,1.0353934330287319e-14,1.2676880521564426e-13
0.0336,1.059393343805006e-14,1.1912662506390113e-13
0.034,1.0387062192981725e-14,1.1898544379283909e-13
0.0344,1.0496953467522313e-14,1.2509349909363431e-13
0.0348,8.85110015466071e-15,1.4080659093818183e-13
0.0352,1.0479470397326327e-14,1.4828336247514502e-13
0.0356,1.1011507110202927e-14,1.5907724110911802e-13
0.036,9.64537435406925e-15,1.5884042422366267e-13
0.0364,8.649505927888695e-15,1.7535209255722083e-13
0.0368,9.137475393520634e-15,1.7023509191057376e-13
0.0372,9.885472658569191e-15,1.940011936516694e-13
0.0376,9.998088018874387e-15,1.7075422036985775e-13
0.038,8.495148787420413e-15,1.6746008725149905e-13
0.0384,9.274954395659205e-15,1.560974980426727e-13
0.0388,1.2510164609946793e-14,1.6467238017156618e-13
0.0392,1.3461219686107004e-14,1.8431127696735019e-13
0.0396,1.3357292787331854e-14,1.7623806139975008e-13
0.04,8.60965564596156e-15,1.7687976361286856e-13
