array1,array2,array3
0.0,0.0,0.0
0.00025,-9.724415413233629e-17,1.6365100283833016e-17
0.0005,-1.922867829318116e-16,1.4040636360191088e-17
0.00075,-2.669930089084712e-16,9.79554875424771e-18
0.001,-2.976042803660612e-16,6.476024484490806e-18
0.00125,-2.794089328322135e-16,3.949688176632556e-18
0.0015,-2.250114739737867e-16,2.4191368467774214e-18
0.00175,-1.5721332656240325e-16,1.541259611240632e-18
0.002,-1.004772258327632e-16,1.0357218810827866e-18
0.00225,-6.422231616357363e-17,7.276788545753834e-19
0.0025,-4.303621313223637e-17,5.306476447865989e-19
0.00275,-3.0366320509976214e-17,3.988829760676389e-19
0.003,-2.2396484138167935e-17,3.0752064395879924e-19
0.00325,-1.7136205495202033e-17,2.4219139807116853e-19
0.0035,-1.3522098960292254e-17,1.94244456725365e-19
0.00375,-1.0956718125711623e-17,1.5826444997748575e-19
0.004,-9.08703743103888e-18,1.307441831901064e-19
0.00425,-7.694916172616995e-18,1.09339491072316e-19
0.0045,-6.640269626809423e-18,9.248076034649339e-20
0.00475,-5.830119101183764e-18,7.901765214587701e-20
0.005,-5.200972218418529e-18,6.813230054213167e-20
0.00525,-4.708390165563342e-18,5.933997380496124e-20
0.0055,-4.3205932025853664e-18,5.232818178524027e-20
0.00575,-4.0144202807583235e-18,4.651826592778512e-20
0.006,-3.772706570126565e-18,4.1717541964684106e-20
0.00625,-3.582540181508112e-18,3.7735033472387597e-20
0.0065,-3.434078360396035e-18,3.437652867315935e-20
0.00675,-3.319728067103646e-18,3.1530073859536575e-20
0.007,-3.233568901941213e-18,2.910730674791287e-20
0.00725,-3.1709402902474305e-18,2.703761080901158e-20
0.0075,-3.128141935402586e-18,2.5449778027891768e-20
0.00775,-3.1022136155781897e-18,2.5326820322909498e-20
0.008,-3.090771367913462e-18,2.5535731353168976e-20
0.00825,-3.0918842815990686e-18,2.5799311254779655e-20
0.0085,-3.103980898082291e-18,2.6110307179866874e-20
0.00875,-3.125777444957359e-18,2.6463077596950505e-20
0.009,-3.156222343394954e-18,2.6853078061024128e-20
0.00925,-3.1944529666231445e-18,2.734758099673117e-20
0.0095,-3.239761708528332e-18,2.790870668891895e-20
0.00975,-3.2915691910276348e-18,2.850440821559984e-20
0.01,-3.3494029924270695e-18,2.911771634162721e-20
0.01025,-3.412880681245242e-18,2.976389155191969e-20
0.0105,-3.4816962351418384e-18,3.0420386953333046e-20
0.01075,-3.55560914316866e-18,3.1086450010639735e-20
0.011,-3.634435652871842e-18,3.176177576653664e-20
0.01125,-3.71804174685321e-18,3.2445849672310305e-20
0.0115,-3.806337526960593e-18,3.313780151815217e-20
0.01175,-3.899272756024935e-18,3.383724610445141e-20
0.012,-3.996833362591682e-18,3.4543860793557246e-20
0.01225,-4.0990387575029965e-18,3.5257377998312096e-20
0.0125,-4.205939845508869e-18,3.597757890743078e-20
0.01275,-4.317617642586051e-18,3.6704288257005046e-20
0.013,-4.4341824320392655e-18,3.7439776896169387e-20
0.01325,-4.555773411064573e-18,3.818476304186464e-20
0.0135,-4.682558795299921e-18,3.8935672714793874e-20
0.01375,-4.814736362794128e-18,3.96924955038484e-20
0.014,-4.952534431474217e-18,4.045524587006365e-20
0.01425,-5.09621327616584e-18,4.122396390292227e-20
0.0145,-5.2460670030527e-18,4.199871409685072e-20
0.01475,-5.4024259116562124e-18,4.277958518256879e-20
0.015,-5.565659387494824e-18,4.3566690350112036e-20
0.01525,-5.736179383104357e-18,4.436016787223368e-20
0.0155,-5.914444561704902e-18,4.5160182148141056e-20
0.01575,-6.1009651972447e-18,4.59669251997209e-20
0.016,-6.296308947763627e-18,4.678062089287628e-20
0.01625,-6.50110764716342e-18,4.7601526264510556e-20
0.0165,-6.716065295035438e-18,4.842992621866557e-20
0.01675,-6.941967467106431e-18,4.926614940652346e-20
0.017,-7.179692422648485e-18,5.0110568610104793e-20
0.01725,-7.430224253213918e-18,5.096454825080004e-20
0.0175,-7.694668503789318e-18,5.183223680101511e-20
0.01775,-7.97427080898747e-18,5.2709602269858354e-20
0.018,-8.27043923149677e-18,5.359722694568371e-20
0.01825,-8.5847711791099e-18,5.449576001640492e-20
0.0185,-8.919086026165146e-18,5.540604935456111e-20
0.01875,-9.275464897551673e-18,5.632911437533295e-20
0.019,-9.656299520442311e-18,5.726604477617296e-20
0.01925,-1.0064352656585496e-17,5.821857440279028e-20
0.0195,-1.0502833463406447e-17,5.918811304850705e-20
0.01975,-1.0975492294666544e-17,6.017934707807685e-20
0.02,-1.1486741090238009e-17,6.119203432355638e-20
0.02025,-1.2041807847504452e-17,6.222830719809996e-20
0.0205,-1.2646937067888518e-17,6.329183192945032e-20
0.02075,-1.3309653091115215e-17,6.438651492058962e-20
0.021,-1.4039110771632974e-17,6.551654592656013e-20
0.02125,-1.4846569509800174e-17,6.673175131299349e-20
0.0215,-1.5746044751664252e-17,6.802208550766779e-20
0.02175,-1.675522010395504e-17,6.939847826221708e-20
0.022,-1.7896751022112917e-17,7.08850620366542e-20
0.02225,-1.920017210354566e-17,7.251077783878953e-20
0.0225,-2.070476204688266e-17,7.433091978137897e-20
0.02275,-2.24639783276226e-17,7.640851246377858e-20
0.023,-2.4552561494259573e-17,7.883374635704989e-20
0.02325,-2.7078373140626457e-17,8.175010797405506e-20
0.0235,-3.0203028810672925e-17,8.538365079290682e-20
0.02375,-3.417971879138703e-17,9.017005124010169e-20
0.024,-3.942630965239521e-17,9.764281349916919e-20
0.02425,-4.66729163079908e-17,1.0947376076929492e-19
0.0245,-5.725543520842817e-17,1.2692393676252607e-19
0.02475,-7.354001413814844e-17,1.3660075110023638e-19
0.025,-9.841943921165132e-17,4.523262407317417e-19
0.02525,-1.3136606430659582e-16,5.2688092646724e-19
0.0255,-1.6635771335932189e-16,2.355718530145026e-18
0.02575,-1.9855425906801948e-16,3.3217537736498313e-18
0.026,-2.264601254946783e-16,8.293271317854077e-18
0.02625,-2.5024234682764603e-16,5.071108137267853e-18
0.0265,-2.7107884981572305e-16,9.583892923260752e-18
0.02675,-2.899217307286641e-16,1.2532924021321727e-17
0.027,-3.0575239830065157e-16,2.0908389233706566e-17
0.02725,-3.210927776542166e-16,1.6419446971805434e-17
0.0275,-3.3551658316672187e-16,2.3526764147663165e-17
0.02775,-3.4774237396606996e-16,2.5992494568163922e-17
0.028,-3.601056321710875e-16,2.917500730252827e-17
0.02825,-3.7229666411333505e-16,2.8464387683366296e-17
0.0285,-3.82161805391676e-16,2.926051133302317e-17
0.02875,-3.9193462654487083e-16,3.0911880625051134e-17
0.029,-4.019090301846443e-16,3.889026177741751e-17
0.02925,-4.119283219494296e-16,2.4460324798232055e-17
0.0295,-4.174919553021889e-16,4.562488235843913e-17
0.02975,-4.2644783039789025e-16,3.014626324607795e-17
0.03,-4.3584835207085427e-16,3.524846710710485e-17
0.03025,-4.4028417591799853e-16,3.7843632510233204e-17
0.0305,-4.46533434880303e-16,3.3711873537521226e-17
0.03075,-4.529082694407548e-16,3.697624579774818e-17
0.031,-4.58988283832905e-16,3.7003361279072436e-17
0.03125,-4.636750906395388e-16,5.048348563368229e-17
0.0315,-4.701370119960952e-16,2.876056621382733e-17
0.03175,-4.731918333040866e-16,4.89068104095959e-17
0.032,-4.769511833879904e-16,3.854409118103685e-17
0.03225,-4.803719010551092e-16,4.418631366697075e-17
0.0325,-4.844192224144562e-16,3.514585015633962e-17
0.03275,-4.896268297924278e-16,4.6126552559979124e-17
0.033,-4.907438848637425e-16,3.7332919171265294e-17
