array1,array2,array3
0.0,0.0,0.0
0.00025,-1.9221770594581652e-20,9.506121099563948e-22
0.0005,-3.847019124809911e-20,1.901392741178625e-21
0.00075,-5.777206395799645e-20,2.8525108390050237e-21
0.001,-7.715449617400738e-20,3.8041362009880804e-21
0.00125,-9.664505748835128e-20,4.7564399132486574e-21
0.0015,-1.1627194115585697e-19,5.709594799310251e-21
0.00175,-1.360641321776593e-19,6.6637758858962074e-21
0.002,-1.560515837919933e-19,7.619161741801784e-21
0.00225,-1.762654043579267e-19,8.575935035091829e-21
0.0025,-1.9673805679623438e-19,9.534279128530976e-21
0.00275,-2.175035729705537e-19,1.0494383239616651e-20
0.003,-2.385977856571626e-19,1.1456441577194174e-20
0.00325,-2.600585810702694e-19,1.2420658235175417e-20
0.0035,-2.819261752902075e-19,1.3387240555787857e-20
0.00375,-3.0424341839504907e-19,1.435639925128759e-20
0.004,-3.27056130634867e-19,1.5328356361063254e-20
0.00425,-3.5041347562803615e-19,1.630334312505015e-20
0.0045,-3.743683763201475e-19,1.7281605835454765e-20
0.00475,-3.9897798035206485e-19,1.8263393978269388e-20
0.005,-4.243041825639736e-19,1.9248973766825216e-20
0.00525,-4.504142136530704e-19,2.0238626020763032e-20
0.0055,-4.773813055489236e-19,2.123264791759014e-20
0.00575,-5.052854459282866e-19,2.223135501515452e-20
0.006,-5.342142365299474e-19,2.3235083551469466e-20
0.00625,-5.642638726375415e-19,2.4244193069139736e-20
0.0065,-5.955402643839172e-19,2.5259069420787033e-20
0.00675,-6.281603245338789e-19,2.6280128223102528e-20
0.007,-6.622534522995653e-19,2.730781901957166e-20
0.00725,-6.979632487604063e-19,2.834262951247362e-20
0.0075,-7.354495068875938e-19,2.9385091040240217e-20
0.00775,-7.748905283865789e-19,3.043578650517867e-20
0.008,-8.164858310578937e-19,3.14953555850026e-20
0.00825,-8.6045932477493385e-19,3.2564500585973414e-20
0.0085,-9.070630523281382e-19,3.3644002135305687e-20
0.00875,-9.56581614404386e-19,3.4734729013879236e-20
0.009,-1.0093374273501834e-18,3.583765256805693e-20
0.00925,-1.0656970001184924e-18,3.695386530614392e-20
0.0095,-1.1260784656543767e-18,3.808484548666179e-20
0.00975,-1.1909606656817649e-18,3.9231914240207846e-20
0.01,-1.2608941715999873e-18,4.039653962546379e-20
0.01025,-1.3365147352382536e-18,4.158055378816676e-20
0.0105,-1.4185598118016553e-18,4.2786075722231067e-20
0.01075,-1.507888998130926e-18,4.40155693303702e-20
0.011,-1.6055095036039207e-18,4.527189328123046e-20
0.01125,-1.7126081497358813e-18,4.6558419258165845e-20
0.0115,-1.830591924048719e-18,4.7879151343637524e-20
0.01175,-1.9611398639245615e-18,4.923884597180007e-20
0.012,-2.1062701241361136e-18,5.06433937476659e-20
0.01225,-2.2684276550232657e-18,5.211454124322292e-20
0.0125,-2.4506002535452828e-18,5.3668477614472265e-20
0.01275,-2.6564742803245685e-18,5.530624434629906e-20
0.013,-2.890646783682707e-18,5.704551588442999e-20
