array1,array2,array3
0.0,0.0,0.0
0.00025,-1.1605973770889566e-20,8.972661636334383e-22
0.0005,-2.322198371630319e-20,1.794637166711154e-21
0.00075,-3.48581228499104e-20,2.692218025873281e-21
0.001,-4.652459841201336e-20,3.5901141136283956e-21
0.00125,-5.823179036169746e-20,4.4884313400021484e-21
0.0015,-6.999031154610542e-20,5.3872763386951305e-21
0.00175,-8.181107014390901e-20,6.286756659352268e-21
0.002,-9.370533501368741e-20,7.186980967624425e-21
0.00225,-1.0568480462126425e-19,8.088059254808024e-21
0.0025,-1.177616802740624e-19,8.990103058989063e-21
0.00275,-1.2994874445636696e-19,9.89322569977192e-21
0.003,-1.4225944513851166e-19,1.0797542528873215e-20
0.00325,-1.5470798702719072e-19,1.1703171199088916e-20
0.0035,-1.673094308355259e-19,1.2610231954411331e-20
0.00375,-1.800798017827773e-19,1.3518847944399197e-20
0.004,-1.9303620868785273e-19,1.4429145566267435e-20
0.00425,-2.0619697520179501e-19,1.5341254838604348e-20
0.0045,-2.1958178493680544e-19,1.6255309811133354e-20
0.00475,-2.3321184249855546e-19,1.7171460653611434e-20
0.005,-2.4711005272119164e-19,1.8089841805842174e-20
0.00525,-2.6130122074854216e-19,1.901060356650369e-20
0.0055,-2.7581227601029235e-19,1.9933963049595416e-20
0.00575,-2.9067252362006626e-19,2.086003173480285e-20
0.006,-3.059139272877961e-19,2.178898364088385e-20
0.00625,-3.215714285089573e-19,2.272099662720071e-20
0.0065,-3.3768330758966086e-19,2.3656260351798502e-20
0.00675,-3.5429159301562493e-19,2.45949754473219e-20
0.007,-3.7144252680719854e-19,2.5537354265254166e-20
0.00725,-3.891870948622495e-19,2.6483622746269752e-20
0.0075,-4.0758163292395946e-19,2.7434021894476546e-20
0.00775,-4.266885207840056e-19,2.8388809618739795e-20
0.008,-4.465769797217906e-19,2.934826283475274e-20
0.00825,-4.673239910861827e-19,3.0312679871519e-20
0.0085,-4.890153574729059e-19,3.128238323436914e-20
