array1,array2,array3
0.0,-1.9708558435385153,1.148746750792855
0.00025,-1.9718229302551082,1.148803801614925
0.0005,-1.9747277148720792,1.1489751178870418
0.00075,-1.979580799858507,1.1492611922464357
0.001,-1.9863999533171444,1.1496628498373491
0.00125,-1.9952102564784802,1.1501812544944272
0.0015,-2.006044313254089,1.1508179175211413
0.00175,-2.018942524996614,1.1515747091881874
0.002,-2.033953434639038,1.1524540312372618
0.00225,-2.0511341455113006,1.1534585614043804
0.0025,-2.0705508213872603,1.1545911897341161
0.00275,-2.0922792757332047,1.1558554827130962
0.003,-2.1164056597502015,1.157255468275555
0.00325,-2.1430272606742102,1.1587954558659244
0.0035,-2.1722534239765956,1.160486743668231
0.00375,-2.2042066156629154,1.1623303492352548
0.004,-2.2390236438841953,1.1643315635809417
0.00425,-2.276857062655955,1.1664973425858844
0.0045,-2.3178767847554074,1.168835424000249
0.00475,-2.3622719359960502,1.171354562816616
0.005,-2.4102529892624984,1.1740640453638944
0.00525,-2.4620542241784804,1.1769743882488153
0.0055,-2.517936567396769,1.1800972538791632
0.00575,-2.5781908796464177,1.1834462023618044
0.006,-2.643141769368234,1.1870367330714415
0.00625,-2.7131520296793505,1.1908915502398991
0.0065,-2.7886278163927134,1.1950265428549167
0.00675,-2.870024710995581,1.1994566573035272
0.007,-2.957854845327028,1.2042042943681357
0.00725,-3.052695306115403,1.2092945676108329
0.0075,-3.1551980900994683,1.2147557039093582
0.00775,-3.266101947575896,1.220619518376514
0.008,-3.386246538486124,1.2269219801185656
0.00825,-3.516589436810293,1.2337188986262702
0.0085,-3.6582266646008024,1.2410517508863852
0.00875,-3.8124176282294977,1.2489703018423068
0.009,-3.980615582729067,1.257541222021778
0.00925,-4.164505088537872,1.266833880892999
0.0095,-4.366048381285687,1.27693036828135
0.00975,-4.587543196605088,1.2879396957040417
0.01,-4.831695446865016,1.2999750033515975
0.01025,-5.1017113361828805,1.3131554757678892
0.0105,-5.401415174872412,1.327646049187919
0.01075,-5.735401543086004,1.3436606257177255
0.011,-6.109233907345986,1.361449796387607
0.01125,-6.529706862954871,1.38124582211667
0.0115,-7.0051967361472,1.403384923789891
0.01175,-7.546136755563948,1.4282872031229725
0.012,-8.165670754289568,1.4564796295650888
0.01225,-8.8805673988162,1.488752377383638
0.0125,-9.712522233510036,1.5258888150435326
0.01275,-10.690049847785048,1.569060653404286
0.013,-11.851296186456185,1.6198350922774
0.01325,-13.248325135134438,1.6803596652213364
0.0135,-14.953840182607792,1.7539972108795046
0.01375,-17.072067728241997,1.8444709943446642
0.014,-19.757030439050823,1.9579135093853357
0.01425,-23.244517288932997,2.10396923321506
0.0145,-27.910663479071196,2.298059164581523
0.01475,-34.384859182444224,2.5648047368922806
0.015,-43.77874532064862,2.952281763431823
0.01525,-58.16777283059973,3.539903938560946
0.0155,-81.56621307204193,4.487570670232191
0.01575,-121.16193891575573,6.08420169326478
0.016,-183.11180959820896,8.59453139908463
0.01625,-248.43580699356534,11.413451648366072
0.0165,-276.64458025148394,13.1554604551653
0.01675,-269.7868761590277,12.525622465927485
0.017,-253.78765660312013,11.901254814711509
0.01725,-240.36395607045824,14.674568981230276
0.0175,-231.19608210352177,14.816622600866685
0.01775,-224.92466544605006,18.515930160524203
0.018,-219.68937248950706,19.355986298862682
0.01825,-215.4626813097912,20.215744737817413
0.0185,-211.4169622175957,18.503009698042508
0.01875,-207.73808822401236,20.159821935874305
0.019,-203.82564917147369,17.20306007624979
0.01925,-200.3679656011594,16.573334042328057
0.0195,-197.07071378899963,24.883848267030647
0.01975,-193.49619144539616,23.383476201793865
0.02,-189.90165547562694,24.150173162486464
0.02025,-186.69093703201054,26.08214719033155
0.0205,-182.9971095448126,25.602108766006058
0.02075,-178.51027289798972,26.40196643000975
0.021,-175.09207399971643,33.68340197488838
0.02125,-172.0198591228426,28.76513162912191
0.0215,-168.0896835851599,30.658035235537817
0.02175,-164.7218357387174,27.05948101523288
0.022,-160.67499741217455,29.6058504625694
0.02225,-155.9856034339378,29.811284272777314
0.0225,-151.2221026223691,31.818280056888447
0.02275,-144.65051834800656,35.05021492661299
0.023,-136.44926622388255,29.82089618393606
0.02325,-124.99001858801688,37.568829701469774
0.0235,-110.04921299093184,39.87680641976638
0.02375,-95.48354706440333,45.17187954661379
0.024,-83.88779034415232,49.62091235045564
0.02425,-78.97246476059911,49.146949562679715
0.0245,-81.22479615945176,49.27247015986511
0.02475,-85.58641022503406,49.09527708976191
0.025,-90.16591329579906,46.496174095180486
0.02525,-93.52787433548212,43.65401037746497
0.0255,-94.22283547048454,39.85964981039373
0.02575,-93.66055753376315,45.26703684521708
0.026,-92.86203605653603,43.30085788648569
0.02625,-91.88210573936877,48.64595376835767
0.0265,-91.11248623675745,44.56404509738702
0.02675,-89.78722145028527,41.79979807453128
0.027,-88.27479299351899,38.89111671082809
0.02725,-86.50854501207084,42.18244885917095
0.0275,-85.82733056403507,38.16876571726781
0.02775,-84.54554482394532,45.13409405934318
0.028,-83.22293521749475,44.33308459804929
0.02825,-81.90030162146476,44.63389002122824
0.0285,-80.30300757378907,41.68516011857623
0.02875,-79.29687460110866,42.110894179554094
0.029,-78.60943694045872,41.73363952347877
0.02925,-77.59314737124856,42.80044757919585
0.0295,-76.45914411652612,39.65221589314325
0.02975,-75.01989695581076,46.916599339779644
0.03,-74.56481087428806,40.45157137367265
0.03025,-73.86189356652756,43.02671566329498
0.0305,-73.08318837895152,39.11730441871158
0.03075,-72.05634263669754,39.577833480019684
0.031,-71.20718377923811,38.99191421618398
0.03125,-70.71900797269404,43.83567285027389
0.0315,-69.87188019033718,41.27689292873244
0.03175,-69.04244316642723,43.73875391279101
0.032,-68.62687233512248,42.158605115345594
0.03225,-67.93053001828201,43.83898180947578
0.0325,-67.12825343662556,41.48843046905596
0.03275,-66.6701331645572,42.83614942697786
0.033,-66.06581421846494,40.20954443058844
0.03325,-65.15723035397744,43.39486840937258
0.0335,-64.33907196153618,40.154139780812095
0.03375,-63.64494354362491,49.090323500999204
0.034,-63.531229727563385,42.19298544096793
0.03425,-62.420734544689715,42.969171960569625
0.0345,-61.22531272666844,43.03642391096969
0.03475,-60.92953011532062,44.27526721650896
0.035,-60.66767710574675,43.1178505579458
0.03525,-60.29215730332375,43.010941510812536
0.0355,-59.477479968205714,44.11699241227224
0.03575,-58.477523532819546,46.11056711223328
0.036,-57.63521163562118,45.71093474437394
0.03625,-57.341267937736774,45.06529876106426
0.0365,-56.9966437036293,43.13810209323896
0.03675,-56.58707033627351,45.41863989950286
0.037,-56.25004425322713,47.19364276471398
0.03725,-55.16619853759243,45.325527211697995
