array1,array2,array3
0.0,-25.698012112902493,3.264126123067312
0.00025,-25.94764860304913,3.3015861705498843
0.0005,-26.71749401197331,3.4197835218121306
0.00075,-28.074616247922414,3.6337467991318038
0.001,-30.14663953954372,3.9716430554352242
0.00125,-33.15227174386166,4.484926283898217
0.0015,-37.461967200019366,5.266538827124781
0.00175,-43.71997827642191,6.490219696147118
0.002,-53.0913016092504,8.488248225127656
0.00225,-67.69398391379386,11.840625713011294
0.0025,-90.71461985097332,17.00719714509957
0.00275,-123.74841746246072,22.871329154605405
0.003,-163.55363787392173,27.85920529376634
0.00325,-206.7199747394295,31.224823115048636
0.0035,-252.39281704673192,32.92553069056942
0.00375,-300.1115083820159,34.46530633713699
0.004,-346.8670441663893,33.453982408566354
0.00425,-384.53079966761163,28.90489538145932
0.0045,-407.18675896266836,23.759691637331525
0.00475,-417.15235008076485,19.42141213707449
0.005,-417.9291001657475,16.019086048870534
0.00525,-410.8750854558362,13.875391161968151
0.0055,-395.11946577417916,12.459362751692016
0.00575,-366.8071594761599,10.771743499217063
0.006,-318.59961149865796,8.675767503988872
0.00625,-246.50526553240147,6.616528519940064
0.0065,-170.2873082163115,5.054139563025287
0.00675,-115.74038632462106,4.016671340941542
0.007,-82.56453669420407,3.345482443040987
0.00725,-62.20384572171466,2.891911783599946
0.0075,-49.00835906137631,2.5693053349329875
0.00775,-39.981130570235884,2.3297300601584165
0.008,-33.521326292872445,2.1459418945502615
0.00825,-28.728721459456786,2.002272523450177
0.0085,-25.068438540257542,1.8867302785023798
0.00875,-22.206596993663375,1.7920449778433
0.009,-19.92577078365323,1.713775586370742
0.00925,-18.079189120522578,1.6484649418302744
0.0095,-16.564703547429453,1.593379033242841
0.00975,-15.309343643347345,1.5466489509795116
0.01,-14.259803784255503,1.5080678456391279
0.01025,-13.376387272879906,1.4754438373789163
0.0105,-12.629038480358505,1.4479200657709521
0.01075,-11.994676262164532,1.4245863087725648
0.011,-11.455361375627877,1.405280729876963
0.01125,-10.99701200775511,1.3898530487691063
0.0115,-10.608487791564784,1.3772348379754287
0.01175,-10.280926745111765,1.367178013607747
0.012,-10.007259187197135,1.3603532642832432
0.01225,-9.78184777484477,1.356221746296003
0.0125,-9.600219049391713,1.3542298673437176
0.01275,-9.45886261183125,1.3542918951250738
0.013,-9.355081287702475,1.3570424186103307
0.01325,-9.286880629297116,1.362007266945761
0.0135,-9.2528896218738,1.368964478198676
0.01375,-9.252307017668045,1.3777983367176165
0.014,-9.284869654329174,1.3889328987440677
