array1,array2,array3
0.0,0.0,0.0
0.00025,-2.2123387891467595e-18,1.3216734616684254e-19
0.0005,-4.525538285840445e-18,2.7308750796906353e-19
0.00075,-7.053541475607016e-18,4.331081301934891e-19
0.001,-9.939964020251779e-18,6.263328014594359e-19
0.00125,-1.338332360083859e-17,8.742500865322352e-19
0.0015,-1.7680393452956243e-17,1.212629409555278e-18
0.00175,-2.330732459118153e-17,1.7056613191014244e-18
0.002,-3.108058560718502e-17,2.4752307975465863e-18
0.00225,-4.247629241906922e-17,3.750532041444488e-18
0.0025,-6.011771980332886e-17,5.8347999996353174e-18
0.00275,-8.742697997418947e-17,8.395290490722433e-18
0.003,-1.2487229182451342e-16,9.997580761189506e-18
0.00325,-1.682165297893908e-16,1.104612802959032e-17
0.0035,-2.1344684141534978e-16,1.2259820633982601e-17
0.00375,-2.582918788589372e-16,1.332506982537507e-17
0.004,-3.008337170068883e-16,1.3328037417976754e-17
0.00425,-3.358334693480414e-16,1.1915522248833544e-17
0.0045,-3.53007447089321e-16,9.033462764956736e-18
0.00475,-3.4856216502596495e-16,5.8208835725342056e-18
0.005,-3.277250363261772e-16,4.49528311085826e-18
0.00525,-2.9621938217505165e-16,3.198351172387208e-18
0.0055,-2.5769189597902066e-16,2.5625447989355886e-18
0.00575,-2.1481817466198394e-16,1.6845754745534092e-18
0.006,-1.701388732769285e-16,1.1695969587129822e-18
0.00625,-1.2695730420688707e-16,9.351582755017763e-19
0.0065,-8.989354784138581e-17,7.534688429933669e-19
0.00675,-6.295590091899517e-17,6.272040254210511e-19
0.007,-4.563324517200415e-17,5.479752909756723e-19
0.00725,-3.461045235382102e-17,4.886151376176126e-19
0.0075,-2.7273899200723663e-17,4.422410202990363e-19
0.00775,-2.2142343798315978e-17,4.0553919036709706e-19
0.008,-1.8401236976328493e-17,3.7623324339610073e-19
0.00825,-1.5582478783838336e-17,3.5265487742688106e-19
0.0085,-1.3402184257522847e-17,3.3362371183904236e-19
0.00875,-1.1679587315460152e-17,3.182498906635413e-19
0.009,-1.029471598667382e-17,3.0585373854008194e-19
0.00925,-9.165128362918076e-18,2.959105761035249e-19
0.0095,-8.232486851937475e-18,2.880094500320477e-19
0.00975,-7.454468733888625e-18,2.8182480326594403e-19
0.01,-6.7997056797500944e-18,2.7709854721586515e-19
0.01025,-6.2445132740661065e-18,2.7361727722997703e-19
0.0105,-5.770716528164185e-18,2.7120812257857843e-19
0.01075,-5.364167686517364e-18,2.697309629244214e-19
0.011,-5.013713510799392e-18,2.690703400872717e-19
0.01125,-4.710461587601986e-18,2.691302579559189e-19
0.0115,-4.447249933513437e-18,2.699398176652867e-19
0.01175,-4.218257531519073e-18,2.713951395396026e-19
0.012,-4.018714292474652e-18,2.734094053960969e-19
0.01225,-3.844682281850714e-18,2.759104249088155e-19
0.0125,-3.6928887707199936e-18,2.7885131488145027e-19
0.01275,-3.5605974743919555e-18,2.8218157809162806e-19
0.013,-3.4455082736434268e-18,2.8592746268918964e-19
0.01325,-3.3456784189401215e-18,2.900184339773466e-19
0.0135,-3.2594601070595476e-18,2.944292681546873e-19
0.01375,-3.185450656328573e-18,2.9914488570699015e-19
0.014,-3.1224524645561234e-18,3.0415294271930794e-19
0.01425,-3.0694406280783683e-18,3.0946411694235425e-19
0.0145,-3.0255366091116787e-18,3.15050259946744e-19
0.01475,-2.989986715215593e-18,3.209050821060215e-19
0.015,-2.9621444361155445e-18,3.2708148550227283e-19
0.01525,-2.941455895385936e-18,3.33525513039742e-19
0.0155,-2.92744783595827e-18,3.402299187293852e-19
0.01575,-2.919717682290015e-18,3.4719518078976734e-19
0.016,-2.9179253178557005e-18,3.5442306044492964e-19
0.01625,-2.9217862913787014e-18,3.6191662991601356e-19
0.0165,-2.9310662240561067e-18,3.6967988252176244e-19
0.01675,-2.9455762367714405e-18,3.777180211233825e-19
0.017,-2.9651692538220914e-18,3.860373870236538e-19
0.01725,-2.9897370702000533e-18,3.946454435822394e-19
0.0175,-3.0192080946429223e-18,4.0355079565124725e-19
0.01775,-3.053545701834384e-18,4.1276322248550486e-19
0.018,-3.0927471453320062e-18,4.222937244598355e-19
0.01825,-3.1368429988957634e-18,4.3215458424628613e-19
0.0185,-3.185897108613183e-18,4.4235944344387e-19
0.01875,-3.2400070522149122e-18,4.529233960248723e-19
0.019,-3.2993051158531476e-18,4.638631003794863e-19
0.01925,-3.363959812980339e-18,4.751969122215928e-19
0.0195,-3.4341779854551854e-18,4.869450411832006e-19
0.01975,-3.5102075443374205e-18,4.991297345986794e-19
0.02,-3.592340927857563e-18,5.117754927938493e-19
0.02025,-3.680919377801585e-18,5.249093211896956e-19
0.0205,-3.776338164343157e-18,5.385610257573563e-19
0.02075,-3.8790529248805834e-18,5.52763559887682e-19
0.021,-3.989587326918793e-18,5.675534326530787e-19
0.02125,-4.108542321450792e-18,5.829711908586109e-19
0.0215,-4.236607325656786e-18,5.990619903591237e-19
0.02175,-4.3745737675523114e-18,6.15876575425697e-19
0.022,-4.523351548089078e-18,6.334723530116625e-19
0.02225,-4.683989138799104e-18,6.519122102080662e-19
0.0225,-4.857698250467922e-18,6.712681838113665e-19
0.02275,-5.0458843021721555e-18,6.916217241492289e-19
0.023,-5.2501843217757016e-18,7.130659125187437e-19
0.02325,-5.472514464989656e-18,7.357075213252967e-19
0.0235,-5.7151301196705696e-18,7.596696818751834e-19
0.02375,-5.980702670483225e-18,7.852512742695457e-19
0.024,-6.272418599241887e-18,8.125016837347851e-19
0.02425,-6.594108944745646e-18,8.416122984298772e-19
0.0245,-6.950420655316867e-18,8.728239780415595e-19
0.02475,-7.347046715875921e-18,9.064308604947192e-19
0.025,-7.791040262001279e-18,9.428399499243362e-19
0.02525,-8.291251183212883e-18,9.824312960992398e-19
0.0255,-8.858945489336637e-18,1.0257585155063382e-18
0.02575,-9.508704449241042e-18,1.0734993270007294e-18
0.026,-1.0259764568975546e-17,1.126505545879512e-18
0.02625,-1.1138075353917973e-17,1.1859022530707563e-18
0.0265,-1.2179570148116869e-17,1.2531748263820663e-18
0.02675,-1.3435575641030132e-17,1.3303522310993076e-18
0.027,-1.498217494308501e-17,1.4202753966523407e-18
0.02725,-1.6937263018262498e-17,1.527091506258742e-18
0.0275,-1.949331412756415e-17,1.6571172840022068e-18
0.02775,-2.2982954434708978e-17,1.82097860649798e-18
0.028,-2.800604438003577e-17,2.043916107160125e-18
0.02825,-3.559034096609058e-17,2.375571988452498e-18
0.0285,-4.6894916373545446e-17,2.86057239450184e-18
0.02875,-6.182204577700223e-17,3.667372786924513e-18
0.029,-7.877984487675225e-17,4.9502248844945465e-18
0.02925,-9.608495101704713e-17,7.668830215195924e-18
0.0295,-1.1238986087078713e-16,9.636067716868004e-18
0.02975,-1.2668755558262884e-16,1.4386059724149752e-17
0.03,-1.3942695072706944e-16,1.8497317136071817e-17
0.03025,-1.5197280615499415e-16,2.073402269694917e-17
0.0305,-1.65286855044793e-16,2.7043820399197928e-17
0.03075,-1.80904761120345e-16,2.530385820234269e-17
0.031,-1.9700154249443707e-16,2.4452400731359088e-17
0.03125,-2.1173525013251215e-16,2.6971827059970578e-17
0.0315,-2.2442891523082305e-16,3.1739739212450955e-17
0.03175,-2.34247409519671e-16,3.104561808854908e-17
0.032,-2.417641857012956e-16,3.3979851607707136e-17
0.03225,-2.4712079665277316e-16,3.176357632137136e-17
0.0325,-2.518916124062538e-16,3.6492333741963364e-17
0.03275,-2.5583120487874285e-16,3.8946934787674316e-17
0.033,-2.578675560227424e-16,4.667730424667612e-17
0.03325,-2.5973370830095267e-16,4.0421286033725384e-17
0.0335,-2.6162411292281164e-16,4.809184718130816e-17
0.03375,-2.6160825569452926e-16,3.899676366380088e-17
0.034,-2.6147837661113378e-16,4.795637605884625e-17
0.03425,-2.61790474270106e-16,3.942099107475016e-17
0.0345,-2.617804234066246e-16,3.8261326797104725e-17
0.03475,-2.6075143768778354e-16,3.679343828811517e-17
0.035,-2.600060332826998e-16,4.3058494245670775e-17
0.03525,-2.5896493405643684e-16,4.9744594029347394e-17
0.0355,-2.5709027981668953e-16,5.1651360005304344e-17
0.03575,-2.560527586805214e-16,5.445728279895373e-17
0.036,-2.5415440716672776e-16,5.4455366400202744e-17
0.03625,-2.5198118922752994e-16,5.973115228931494e-17
0.0365,-2.5003934539061427e-16,6.19571579041096e-17
0.03675,-2.476727949238856e-16,5.109653237680167e-17
0.037,-2.445527982350762e-16,6.665208277530888e-17
0.03725,-2.424157549459006e-16,5.585181298694418e-17
0.0375,-2.380754802213416e-16,6.189495664049495e-17
0.03775,-2.334050908208483e-16,7.092594327832742e-17
0.038,-2.2967130181119565e-16,6.526927614902687e-17
0.03825,-2.2637603753674116e-16,6.735919343727766e-17
0.0385,-2.220553910204863e-16,6.003350283964973e-17
0.03875,-2.171824367982814e-16,7.643941839888698e-17
0.039,-2.1285007862036336e-16,6.872732856892758e-17
0.03925,-2.0791149228113733e-16,7.818930786352528e-17
0.0395,-1.9985444302033647e-16,8.70893994690628e-17
