array1,array2,array3
0.0,0.0,0.0
0.00025,-1.5390105535109721e-21,8.844285704344031e-22
0.0005,-3.071706896377215e-21,1.768923326935318e-21
0.00075,-4.591759827213667e-21,2.6535505193806478e-21
0.001,-6.0928101055971776e-21,3.538376525726721e-21
0.00125,-7.568453288322877e-21,4.4234679171879244e-21
0.0015,-9.012224391675463e-21,5.3088915247993575e-21
0.00175,-1.0417582320179283e-20,6.1947145078459864e-21
0.002,-1.1777894000966763e-20,7.081004424661406e-21
0.00225,-1.3086418161218034e-20,7.967829306325535e-21
0.0025,-1.433628868408986e-20,8.855257733822715e-21
0.00275,-1.552049747613089e-20,9.743358919256e-21
0.003,-1.663187677638238e-20,1.0632202791763882e-20
0.00325,-1.7663080834144893e-20,1.1521860088832196e-20
0.0035,-1.860656687875918e-20,1.241240245375884e-20
0.00375,-1.9454575300650756e-20,1.3303902540097878e-20
0.004,-2.0199108958334708e-20,1.4196434123989034e-20
0.00425,-2.0831911521001125e-20,1.5090072225379092e-20
0.0045,-2.1344444750720965e-20,1.5984893239230646e-20
0.00475,-2.1727864622148406e-20,1.688097507795796e-20
0.005,-2.1972996170873987e-20,1.7778397326452576e-20
0.00525,-2.207030695421627e-20,1.8677241411222442e-20
0.0055,-2.2009879000250837e-20,1.9577590785358765e-20
0.00575,-2.1781379112199395e-20,2.047953113124372e-20
0.006,-2.1374027385949044e-20,2.1383150583148753e-20
0.00625,-2.077656378839436e-20,2.2288539972161856e-20
0.0065,-1.997721263352584e-20,2.3195793096172686e-20
0.00675,-1.8963644781700002e-20,2.4105007018028393e-20
0.007,-1.7722937375383823e-20,2.5016282395360723e-20
0.00725,-1.6241530911895906e-20,2.5929723846097036e-20
0.0075,-1.4505183440396212e-20,2.6845440739071292e-20
0.00775,-1.2498921656712972e-20,2.776354914909609e-20
0.008,-1.0206988655797224e-20,2.868416613834898e-20
0.00825,-7.61278808791802e-21,2.960741649981552e-20
0.0085,-4.6988244516060995e-21,3.053343176273125e-20
0.00875,-1.4466392443823032e-21,3.1462350665427926e-20
0.009,2.163257317775477e-21,3.2394319941995065e-20
0.00925,6.151459308370681e-21,3.3329495206120776e-20
0.0095,1.0539743124678443e-20,3.426804194595509e-20
0.00975,1.535115084388607e-20,3.521013664607661e-20
0.01,2.0610079184524233e-20,3.615596805529831e-20
0.01025,2.6342374332613785e-20,3.710573862430104e-20
0.0105,3.2575432851704386e-20,3.8059666129810205e-20
0.01075,3.9338308833770635e-20,3.901798579405364e-20
0.011,4.666182735616603e-20,3.9980952679016746e-20
0.01125,5.457870417847777e-20,4.094884178474119e-20
0.0115,6.312367142881942e-20,4.1921953537891366e-20
0.01175,7.233360877409835e-20,4.290061600292859e-20
0.012,8.224767921934659e-20,4.388518853367729e-20
0.01225,9.290746820570364e-20,4.4876065989441704e-20
0.0125,1.043571240323654e-19,4.587368361744585e-20
0.01275,1.1664349675756948e-19,4.6878550595440935e-20
0.013,1.2981627155972094e-19,4.789120300043408e-20
0.01325,1.4392809095669885e-19,4.891221281493007e-20
0.0135,1.5903465814511688e-19,4.9942244857529396e-20
0.01375,1.7519481083405104e-19,5.0982044718211154e-20
0.014,1.9247055103640232e-19,5.2032450396048494e-20
0.01425,2.1092701096606328e-19,5.309603975929907e-20
0.0145,2.306323279396854e-19,5.417277150227466e-20
0.01475,2.5165739125036973e-19,5.52634946225506e-20
0.015,2.740754103057141e-19,5.636960764394016e-20
0.01525,2.9796123438583605e-19,5.749319865942183e-20
0.0155,3.2339032798588534e-19,5.863600238776899e-20
0.01575,3.504372686681082e-19,5.979998626339547e-20
0.016,3.791735819597872e-19,6.098760678389596e-20
0.01625,4.0966465310232143e-19,6.22018048809334e-20
0.0165,4.419653478601207e-19,6.344619520400166e-20
0.01675,4.761138181031373e-19,6.472484400391832e-20
0.017,5.1212273772947895e-19,6.604257307221487e-20
0.01725,5.499668719220022e-19,6.740526489731073e-20
0.0175,5.89565366057057e-19,6.882004319462678e-20
0.01775,6.307563500302568e-19,7.029566419862311e-20
0.018,6.732602249719741e-19,7.184288530471247e-20
0.01825,7.166260561352915e-19,7.347509272230753e-20
0.0185,7.60152364062841e-19,7.520974596438986e-20
0.01875,8.027684527609936e-19,7.706883691564641e-20
0.019,8.428537360484361e-19,7.908128570188728e-20
0.01925,8.779575348399633e-19,8.128474463862098e-20
0.0195,9.043551884370294e-19,8.373065192083306e-20
0.01975,9.163275049815389e-19,8.649131849776315e-20
0.02,9.049579177550402e-19,8.96714649405866e-20
0.02025,8.560589622239237e-19,9.343884416325569e-20
0.0205,7.464638467432955e-19,9.803922151878386e-20
0.02075,5.371111700246709e-19,1.0389888604827015e-19
0.021,1.5954077630197597e-19,1.1173670810315992e-19
0.02125,-5.11744059619755e-19,1.2296248598518419e-19
0.0215,-1.7177920199678836e-18,1.407769184397225e-19
0.02175,-3.935029912446952e-18,1.719366562680514e-19
0.022,-8.039471378142131e-18,2.31511812179992e-19
0.02225,-1.493336584302852e-17,3.023145622754016e-19
0.0225,-2.3164958134486445e-17,5.705586804522825e-19
0.02275,-2.7828616487956056e-17,1.0045188732538887e-18
0.023,-2.4234232939396403e-17,1.081637909570357e-18
0.02325,-1.1503944503093238e-17,2.8748629917040363e-18
0.0235,5.3980414925047266e-18,3.84440999262208e-18
0.02375,2.1179637040076448e-17,6.421242601068253e-18
0.024,3.41315694060304e-17,7.313327652425051e-18
0.02425,4.455006075962062e-17,7.48224455621402e-18
0.0245,5.2582003682340034e-17,1.6610766887996993e-17
0.02475,5.966742098348424e-17,1.773103165269241e-17
0.025,6.496722439539817e-17,1.9572946858667368e-17
0.02525,7.047450395074967e-17,2.2896234701937495e-17
0.0255,7.544135185233268e-17,2.5627090800955573e-17
0.02575,7.96425648005465e-17,2.6815965194506318e-17
0.026,8.408369931393352e-17,3.41780304304959e-17
0.02625,8.840185245260228e-17,3.476071099131074e-17
0.0265,9.226407892074968e-17,5.0832628037166526e-17
0.02675,9.688626771173785e-17,4.56706024617597e-17
0.027,1.004172136342937e-16,4.371524008424197e-17
0.02725,1.0295302936844003e-16,5.937099860733974e-17
0.0275,1.0729384115128712e-16,5.525801955310409e-17
0.02775,1.1216769127853337e-16,6.417633176185235e-17
0.028,1.1498354202255392e-16,6.485763610151434e-17
0.02825,1.153233668625722e-16,7.063679411842805e-17
0.0285,1.197268096004247e-16,6.424804094258077e-17
0.02875,1.2344541156960843e-16,7.544552555626268e-17
0.029,1.2648417394039298e-16,5.998105793305269e-17
0.02925,1.282578724568606e-16,8.347021330696424e-17
0.0295,1.3079518438891285e-16,6.997626518289724e-17
0.02975,1.3447772473431656e-16,8.090517787621605e-17
0.03,1.3430596484839518e-16,7.364986368418533e-17
0.03025,1.3536841698135414e-16,7.008575180526744e-17
0.0305,1.3777133756131015e-16,8.42422855066087e-17
0.03075,1.405550852191474e-16,6.314331220969952e-17
0.031,1.4068135865381468e-16,8.744221342860551e-17
0.03125,1.440702710491458e-16,6.83190801717446e-17
0.0315,1.4290516901793727e-16,6.618199456941178e-17
0.03175,1.4414711844150057e-16,8.352670682597933e-17
0.032,1.4537635986746444e-16,7.204348710634396e-17
0.03225,1.4390271908282163e-16,8.549499987061934e-17
0.0325,1.467017844343541e-16,8.749678207266118e-17
0.03275,1.4623976433500108e-16,7.035209889002745e-17
0.033,1.4629594150127357e-16,8.357410082265684e-17
0.03325,1.4452139374057292e-16,6.24985309696426e-17
0.0335,1.4526504049101634e-16,8.980284379196366e-17
0.03375,1.4576484771606406e-16,7.846215207157219e-17
0.034,1.4475823311173243e-16,8.72425510884536e-17
0.03425,1.438911675016328e-16,8.192467600782612e-17
0.0345,1.4181018488168765e-16,9.987836956958309e-17
0.03475,1.4127585019532027e-16,9.444854715190879e-17
0.035,1.4141811329433e-16,9.187796278281302e-17
0.03525,1.4037712726332726e-16,9.774183301445804e-17
0.0355,1.3726518513852027e-16,7.891470943408378e-17
0.03575,1.3518546902964755e-16,9.592853445903277e-17
0.036,1.3484190701895315e-16,8.982362565219731e-17
0.03625,1.3469833942605878e-16,1.0816023580724032e-16
0.0365,1.306100381888088e-16,9.182203180279317e-17
0.03675,1.289965826232256e-16,1.1592030898297946e-16
0.037,1.265225955384286e-16,9.151857814050986e-17
0.03725,1.245962819002562e-16,1.1643759319497506e-16
0.0375,1.2453008389775437e-16,1.0397081877381366e-16
0.03775,1.1993420052030725e-16,9.925093859867968e-17
0.038,1.1648405249249123e-16,1.0639223807585307e-16
0.03825,1.1450808837501804e-16,1.0631678895097488e-16
0.0385,1.1040036246849971e-16,1.367185929980634e-16
0.03875,1.0966753443044741e-16,1.208814097481977e-16
0.039,1.0850687000341309e-16,1.220389928614895e-16
0.03925,1.0584808818494658e-16,1.3245191596948894e-16
0.0395,1.0562312840015971e-16,1.0884199742372385e-16
0.03975,1.0346652289731575e-16,1.388272272397717e-16
0.04,9.840208551424678e-17,1.2253568722750943e-16
